no,is_pick,hero_id,team,order,ord,match_id,leagueid,data_year
513077,True,93.0,0.0,16.0,16.0,7328494036,12903,2023
544399,True,18.0,1.0,7.0,7.0,7352729298,15737,2023
590110,True,58.0,0.0,12.0,12.0,7400232423,14915,2023
576677,False,63.0,1.0,18.0,18.0,7386535077,14915,2023
583900,True,64.0,0.0,17.0,17.0,7394289159,14915,2023
533232,False,76.0,1.0,19.0,19.0,7343345717,15480,2023
556391,False,99.0,1.0,5.0,5.0,7365815637,15716,2023
516421,False,74.0,0.0,0.0,0.0,7331027925,15675,2023
574845,False,91.0,1.0,10.0,10.0,7384495169,15716,2023
517978,True,94.0,1.0,22.0,22.0,7331958417,15638,2023
561818,True,58.0,0.0,8.0,8.0,7372979673,15660,2023
574995,True,18.0,0.0,16.0,16.0,7384577124,15716,2023
571914,True,71.0,1.0,7.0,7.0,7382010427,15728,2023
592558,True,107.0,0.0,13.0,13.0,7403134685,15820,2023
585817,True,101.0,0.0,14.0,14.0,7396101262,15679,2023
570939,True,81.0,0.0,16.0,16.0,7380503658,15728,2023
504291,False,75.0,1.0,10.0,10.0,7319559920,14783,2023
593809,True,109.0,0.0,17.0,17.0,7404972222,15716,2023
524708,True,58.0,1.0,8.0,8.0,7337179857,15716,2023
576483,True,109.0,0.0,16.0,16.0,7386244096,14691,2023
525209,False,123.0,1.0,5.0,5.0,7337535180,15480,2023
573296,False,81.0,0.0,21.0,21.0,7383281442,15678,2023
592887,True,96.0,0.0,7.0,7.0,7403804686,15679,2023
574659,True,99.0,1.0,16.0,16.0,7384413809,15819,2023
506777,False,7.0,1.0,1.0,1.0,7322025980,15655,2023
511361,False,42.0,1.0,4.0,4.0,7326582476,15480,2023
527688,False,93.0,0.0,19.0,19.0,7340102031,14783,2023
596230,True,81.0,0.0,15.0,15.0,7407179426,14915,2023
564067,False,11.0,0.0,1.0,1.0,7374995229,14915,2023
522569,False,136.0,1.0,5.0,5.0,7335398083,15716,2023
589709,False,6.0,1.0,19.0,19.0,7400091867,15716,2023
513810,False,74.0,0.0,5.0,5.0,7328981350,14783,2023
568463,True,78.0,0.0,12.0,12.0,7378939289,15728,2023
548615,False,46.0,0.0,3.0,3.0,7356688906,15716,2023
554691,True,136.0,1.0,8.0,8.0,7364306250,15480,2023
524677,False,69.0,0.0,1.0,1.0,7337172892,15638,2023
569024,False,74.0,0.0,21.0,21.0,7379106122,15819,2023
514267,False,112.0,1.0,6.0,6.0,7329389451,15660,2023
597078,True,107.0,0.0,23.0,23.0,7408387823,15716,2023
525433,True,110.0,1.0,13.0,13.0,7337704213,15537,2023
564260,False,53.0,1.0,2.0,2.0,7375253993,14915,2023
553452,True,49.0,0.0,17.0,17.0,7362997134,15480,2023
521238,False,10.0,1.0,18.0,18.0,7334167343,14691,2023
520064,False,74.0,1.0,20.0,20.0,7333438016,15685,2023
533021,False,91.0,1.0,0.0,0.0,7343281058,15716,2023
578570,True,45.0,0.0,15.0,15.0,7388708955,15678,2023
566039,True,107.0,0.0,12.0,12.0,7377518393,15660,2023
578359,False,22.0,1.0,20.0,20.0,7388515585,15660,2023
515410,False,39.0,1.0,21.0,21.0,7330035203,15655,2023
524469,False,2.0,0.0,9.0,9.0,7337052217,15675,2023
599448,True,97.0,1.0,17.0,17.0,7411717885,14783,2023
518460,False,74.0,0.0,0.0,0.0,7332438370,15536,2023
516162,False,83.0,0.0,5.0,5.0,7330763528,14691,2023
535610,False,95.0,0.0,21.0,21.0,7344820116,15676,2023
504707,False,72.0,0.0,19.0,19.0,7320185495,15026,2023
500379,False,8.0,1.0,10.0,10.0,7315561693,15026,2023
553310,False,109.0,1.0,19.0,19.0,7362881961,15716,2023
537582,False,85.0,1.0,1.0,1.0,7346221201,15480,2023
513937,True,14.0,0.0,12.0,12.0,7329114282,15660,2023
575214,False,67.0,0.0,19.0,19.0,7384889904,14691,2023
523154,True,123.0,0.0,14.0,14.0,7335611666,14915,2023
545962,False,74.0,1.0,10.0,10.0,7354016804,15716,2023
551253,False,53.0,0.0,1.0,1.0,7360337554,15737,2023
540439,False,21.0,1.0,2.0,2.0,7349719895,15480,2023
564462,True,14.0,1.0,12.0,12.0,7375738001,14915,2023
502304,True,104.0,1.0,15.0,15.0,7317694440,12903,2023
598939,True,58.0,0.0,12.0,12.0,7410765056,14915,2023
595901,True,48.0,1.0,22.0,22.0,7406898042,15716,2023
522822,False,21.0,0.0,18.0,18.0,7335496782,15480,2023
510172,True,37.0,0.0,15.0,15.0,7325147786,15655,2023
573314,True,137.0,1.0,15.0,15.0,7383285232,12903,2023
569076,False,78.0,0.0,1.0,1.0,7379119176,15716,2023
533937,False,78.0,0.0,4.0,4.0,7343661504,15739,2023
581452,True,90.0,0.0,17.0,17.0,7391207185,14915,2023
514073,False,74.0,0.0,4.0,4.0,7329199606,15638,2023
561416,True,119.0,1.0,14.0,14.0,7372258926,15677,2023
555399,False,135.0,0.0,20.0,20.0,7364605619,15737,2023
545966,True,2.0,1.0,14.0,14.0,7354016804,15716,2023
696472,True,35.0,0.0,23.0,23.0,7501089327,16007,2023
622909,True,88.0,0.0,17.0,17.0,7436084766,15680,2023
632139,False,81.0,0.0,9.0,9.0,7439478051,15909,2023
687480,True,28.0,0.0,7.0,7.0,7490475858,15901,2023
613539,False,138.0,0.0,3.0,3.0,7430116829,15898,2023
692009,False,78.0,1.0,0.0,0.0,7496947321,15971,2023
684555,False,54.0,0.0,9.0,9.0,7487043414,15819,2023
693574,False,71.0,1.0,5.0,5.0,7498237900,16007,2023
699833,True,19.0,1.0,12.0,,7504534382,15901,2023
681733,False,14.0,0.0,5.0,5.0,7484425477,15901,2023
642925,True,34.0,0.0,22.0,22.0,7444723120,15892,2023
671470,True,14.0,0.0,14.0,14.0,7474326206,15901,2023
654501,False,53.0,1.0,10.0,10.0,7453956065,15900,2023
691552,True,17.0,0.0,23.0,23.0,7496100080,15901,2023
601446,False,31.0,0.0,0.0,0.0,7414793980,15819,2023
658694,False,53.0,0.0,4.0,4.0,7458022440,15931,2023
622293,False,71.0,0.0,1.0,1.0,7436023521,15909,2023
633103,True,20.0,0.0,13.0,13.0,7439553225,15909,2023
647237,True,78.0,0.0,16.0,16.0,7448193372,14915,2023
691404,False,41.0,1.0,19.0,19.0,7495843813,15901,2023
644274,False,88.0,1.0,3.0,3.0,7445773091,15830,2023
631245,False,71.0,0.0,2.0,2.0,7439418075,15909,2023
624388,True,119.0,0.0,8.0,8.0,7436961499,14915,2023
612165,False,35.0,1.0,21.0,21.0,7428673909,15685,2023
610640,True,123.0,1.0,8.0,8.0,7426462007,14915,2023
641269,False,41.0,0.0,20.0,20.0,7443838658,15909,2023
675762,False,72.0,1.0,10.0,10.0,7478304166,15901,2023
630734,False,74.0,0.0,19.0,19.0,7439405226,15909,2023
685916,False,71.0,1.0,2.0,2.0,7488312004,15660,2023
660907,False,67.0,0.0,10.0,10.0,7459543991,14998,2023
622742,False,120.0,1.0,18.0,18.0,7436055586,15909,2023
613026,False,88.0,0.0,18.0,18.0,7429725944,15716,2023
632303,False,137.0,0.0,5.0,5.0,7439481438,15909,2023
641027,False,25.0,1.0,18.0,18.0,7443697115,15806,2023
668123,False,68.0,1.0,3.0,3.0,7468301317,15960,2023
606799,False,65.0,1.0,5.0,5.0,7421958018,15815,2023
600789,True,121.0,0.0,15.0,15.0,7413923014,14915,2023
610612,False,71.0,0.0,4.0,4.0,7426370420,14915,2023
667193,False,81.0,0.0,9.0,9.0,7466585680,15900,2023
626110,False,45.0,0.0,2.0,2.0,7438208919,15909,2023
685404,False,97.0,0.0,18.0,18.0,7487602648,15901,2023
697005,True,42.0,0.0,16.0,,7501516373,15892,2023
641758,False,74.0,1.0,6.0,6.0,7444087349,15909,2023
630729,True,28.0,1.0,14.0,14.0,7439405226,15909,2023
675099,False,59.0,0.0,19.0,19.0,7477756218,15900,2023
699257,True,71.0,0.0,12.0,,7503819709,15830,2023
667487,True,60.0,1.0,15.0,15.0,7466789266,15716,2023
636551,False,11.0,1.0,5.0,5.0,7441628696,15819,2023
632948,False,135.0,0.0,2.0,2.0,7439532264,15909,2023
616124,False,39.0,1.0,20.0,20.0,7434538391,15819,2023
641036,False,138.0,1.0,3.0,3.0,7443711466,15909,2023
626610,True,137.0,0.0,22.0,22.0,7438286165,15909,2023
628412,False,71.0,1.0,1.0,1.0,7438737912,15909,2023
608551,True,63.0,0.0,7.0,7.0,7424221810,15680,2023
656800,False,137.0,0.0,5.0,5.0,7455874262,15898,2023
675883,False,51.0,1.0,11.0,11.0,7478766198,15901,2023
654811,True,67.0,0.0,8.0,8.0,7454393611,15931,2023
620518,True,16.0,1.0,23.0,23.0,7435664638,15909,2023
678520,True,121.0,0.0,8.0,8.0,7481872708,12903,2023
700057,False,80.0,1.0,20.0,,7504771359,15660,2023
615211,False,25.0,1.0,19.0,19.0,7433626296,15899,2023
678601,True,22.0,1.0,17.0,17.0,7481949375,15901,2023
603525,True,15.0,0.0,16.0,16.0,7418843004,15891,2023
612803,False,77.0,1.0,11.0,11.0,7429490668,15660,2023
700179,True,73.0,0.0,22.0,,7504881567,15716,2023
665071,True,86.0,1.0,23.0,23.0,7463244669,15660,2023
665158,True,26.0,0.0,14.0,14.0,7463332590,15660,2023
681616,True,53.0,1.0,8.0,8.0,7484395054,15910,2023
608343,True,20.0,1.0,15.0,15.0,7424101067,15680,2023
691908,False,54.0,1.0,19.0,19.0,7496813514,16007,2023
624183,False,67.0,0.0,19.0,19.0,7436677427,15716,2023
655534,False,70.0,1.0,11.0,11.0,7455103606,15970,2023
690525,False,97.0,0.0,4.0,4.0,7495325257,15660,2023
690084,False,1.0,1.0,19.0,19.0,7494801156,15901,2023
607987,False,25.0,1.0,19.0,19.0,7423748017,15660,2023
678066,False,23.0,1.0,10.0,10.0,7481565239,15901,2023
639926,False,93.0,1.0,21.0,21.0,7443234733,15909,2023
654992,False,28.0,1.0,21.0,21.0,7454599024,15931,2023
669921,False,83.0,0.0,1.0,1.0,7473082723,16004,2023
652600,False,63.0,0.0,5.0,5.0,7452475797,15931,2023
662072,False,74.0,1.0,0.0,0.0,7460358207,15857,2023
694209,True,11.0,0.0,16.0,16.0,7498641066,15716,2023
609765,False,12.0,0.0,21.0,21.0,7425768342,15680,2023
696567,True,1.0,1.0,22.0,22.0,7501200100,15660,2023
623568,False,123.0,1.0,4.0,4.0,7436426496,15716,2023
650499,True,38.0,0.0,15.0,15.0,7450972688,15931,2023
601081,False,42.0,1.0,19.0,19.0,7414360751,15828,2023
622246,False,81.0,0.0,2.0,2.0,7436019831,15909,2023
618509,False,121.0,0.0,6.0,6.0,7435218205,15909,2023
699645,True,69.0,0.0,16.0,,7504197427,15901,2023
652889,False,43.0,0.0,6.0,6.0,7452806854,14915,2023
695312,True,104.0,1.0,15.0,15.0,7499877453,15971,2023
677407,True,13.0,1.0,23.0,23.0,7480924160,15660,2023
682283,True,3.0,0.0,16.0,16.0,7484731279,15901,2023
602759,False,101.0,1.0,18.0,18.0,7417757299,14915,2023
692983,True,22.0,0.0,14.0,14.0,7497439207,15901,2023
647917,False,81.0,0.0,0.0,0.0,7448834846,15819,2023
690772,False,54.0,1.0,11.0,11.0,7495512863,15819,2023
664000,True,83.0,1.0,8.0,8.0,7462128472,15900,2023
652123,True,119.0,0.0,8.0,8.0,7452218459,15820,2023
613006,True,21.0,0.0,22.0,22.0,7429725801,15819,2023
610167,True,119.0,0.0,15.0,15.0,7426098745,15716,2023
696144,True,86.0,1.0,7.0,7.0,7500495047,15901,2023
655457,False,121.0,1.0,6.0,6.0,7455044908,15856,2023
634930,True,74.0,0.0,16.0,16.0,7440817750,14915,2023
624276,True,119.0,1.0,16.0,16.0,7436784639,15680,2023
636361,True,101.0,0.0,7.0,7.0,7441543615,15819,2023
640680,True,23.0,0.0,7.0,7.0,7443515991,15909,2023
643712,True,136.0,0.0,17.0,17.0,7445205449,15856,2023
669462,True,51.0,0.0,22.0,22.0,7472080788,15819,2023
670300,False,109.0,1.0,20.0,20.0,7473299595,15900,2023
649847,False,34.0,1.0,11.0,11.0,7450506789,15820,2023
645776,False,39.0,1.0,19.0,19.0,7447013036,15819,2023
669490,False,66.0,0.0,2.0,2.0,7472245660,15900,2023
615217,False,71.0,0.0,1.0,1.0,7433626821,14915,2023
677707,False,110.0,0.0,11.0,11.0,7481295794,15716,2023
631221,False,138.0,0.0,2.0,2.0,7439416883,15909,2023
696296,True,61.0,0.0,15.0,15.0,7500768659,15901,2023
678065,False,100.0,1.0,9.0,9.0,7481565239,15901,2023
650069,True,89.0,1.0,17.0,17.0,7450615335,15856,2023
647190,True,29.0,1.0,17.0,17.0,7448146395,12903,2023
662768,False,46.0,0.0,0.0,0.0,7460770412,15819,2023
619949,False,45.0,1.0,6.0,6.0,7435465226,15909,2023
697314,True,67.0,1.0,13.0,,7501652755,15892,2023
699973,True,41.0,0.0,8.0,,7504684159,15660,2023
689620,False,45.0,1.0,11.0,11.0,7494197622,15898,2023
654874,True,38.0,0.0,23.0,23.0,7454445765,15806,2023
656183,True,63.0,0.0,12.0,12.0,7455406850,15820,2023
631011,True,84.0,1.0,8.0,8.0,7439410382,15909,2023
641941,False,13.0,1.0,21.0,21.0,7444211156,15909,2023
673490,False,21.0,1.0,18.0,18.0,7476067615,15660,2023
679293,True,128.0,0.0,13.0,13.0,7482830260,15819,2023
661156,False,114.0,0.0,19.0,19.0,7459645174,14915,2023
693411,False,48.0,0.0,10.0,10.0,7498096956,15901,2023
698248,False,19.0,1.0,11.0,,7502675157,15901,2023
695381,True,26.0,1.0,12.0,12.0,7499930760,15971,2023
600938,False,60.0,0.0,20.0,20.0,7414117023,15899,2023
655058,True,100.0,0.0,15.0,15.0,7454739738,15899,2023
626359,False,121.0,1.0,11.0,11.0,7438251678,15909,2023
649939,True,71.0,0.0,7.0,7.0,7450556963,15856,2023
695045,True,43.0,0.0,12.0,12.0,7499565279,15901,2023
648443,True,74.0,1.0,22.0,22.0,7449099362,15931,2023
678356,True,136.0,1.0,12.0,12.0,7481712787,15716,2023
629782,False,23.0,0.0,3.0,3.0,7438972088,15909,2023
694765,False,96.0,1.0,20.0,20.0,7499043111,15898,2023
643093,True,97.0,1.0,22.0,22.0,7444846114,15892,2023
666716,True,96.0,0.0,12.0,12.0,7465284119,15960,2023
663728,False,23.0,0.0,0.0,0.0,7461974363,15857,2023
657568,False,126.0,0.0,5.0,5.0,7456714659,15660,2023
646767,False,71.0,1.0,2.0,2.0,7447795964,15898,2023
614833,False,119.0,0.0,1.0,1.0,7432886298,15898,2023
620766,True,74.0,0.0,7.0,7.0,7435944526,15909,2023
642563,False,74.0,0.0,19.0,19.0,7444568195,15909,2023
666915,False,67.0,0.0,19.0,19.0,7465883253,15806,2023
600896,False,55.0,1.0,2.0,2.0,7414099886,15660,2023
698387,False,28.0,0.0,6.0,,7502952826,16038,2023
660205,False,86.0,1.0,4.0,4.0,7458979074,15819,2023
633788,False,77.0,1.0,2.0,2.0,7439884666,15716,2023
654516,False,38.0,0.0,1.0,1.0,7454028837,15898,2023
686571,False,76.0,1.0,9.0,9.0,7488809273,15901,2023
654223,False,39.0,1.0,20.0,20.0,7453824923,15716,2023
609486,False,34.0,1.0,6.0,6.0,7425606560,15660,2023
677636,True,99.0,0.0,12.0,12.0,7481225176,15716,2023
641860,True,99.0,0.0,12.0,12.0,7444169584,15909,2023
615816,False,42.0,0.0,0.0,0.0,7434240208,15819,2023
678208,True,30.0,0.0,8.0,8.0,7481692720,12903,2023
660105,False,119.0,0.0,0.0,0.0,7458916676,15819,2023
624883,True,48.0,0.0,23.0,23.0,7437483885,14915,2023
661566,True,120.0,0.0,21.0,21.0,7459952709,14915,2023
680798,False,15.0,1.0,6.0,6.0,7483941562,15660,2023
674770,False,42.0,0.0,2.0,2.0,7477492949,15660,2023
696233,False,46.0,0.0,0.0,0.0,7500643879,15898,2023
639245,True,71.0,1.0,12.0,12.0,7443046843,15716,2023
605212,False,99.0,0.0,1.0,1.0,7420562328,12903,2023
614816,True,85.0,0.0,8.0,8.0,7432724516,15898,2023
689338,True,10.0,0.0,17.0,17.0,7493677255,15660,2023
690954,False,93.0,0.0,1.0,1.0,7495625907,15716,2023
618089,False,74.0,1.0,18.0,18.0,7435154963,15909,2023
647428,True,96.0,0.0,15.0,15.0,7448506842,15899,2023
689723,False,52.0,1.0,18.0,18.0,7494231136,15901,2023
602007,False,68.0,0.0,9.0,9.0,7415780544,15806,2023
623217,True,138.0,1.0,13.0,13.0,7436157948,15909,2023
664498,False,137.0,1.0,2.0,2.0,7462354703,15819,2023
682787,True,25.0,1.0,17.0,17.0,7485392026,15660,2023
600417,False,2.0,0.0,3.0,3.0,7413027395,15806,2023
624587,True,44.0,0.0,15.0,15.0,7437188208,14915,2023
630180,True,67.0,1.0,17.0,17.0,7439092655,15909,2023
624575,False,36.0,1.0,3.0,3.0,7437188208,14915,2023
642507,False,107.0,0.0,11.0,11.0,7444565715,15909,2023
665454,True,13.0,0.0,22.0,22.0,7463566848,15970,2023
617009,False,54.0,0.0,18.0,18.0,7435021245,15909,2023
635861,False,138.0,1.0,11.0,11.0,7441408607,15716,2023
663066,False,86.0,0.0,10.0,10.0,7460909695,15819,2023
656187,True,75.0,0.0,16.0,16.0,7455406850,15820,2023
620503,True,83.0,1.0,8.0,8.0,7435664638,15909,2023
618935,False,23.0,1.0,0.0,0.0,7435316777,15909,2023
618817,False,137.0,0.0,2.0,2.0,7435282286,15909,2023
669104,False,97.0,1.0,0.0,0.0,7471960758,15960,2023
600715,True,26.0,1.0,13.0,13.0,7413527800,14915,2023
669668,True,45.0,0.0,12.0,12.0,7472928549,16004,2023
670940,True,67.0,0.0,12.0,12.0,7473541662,15900,2023
631880,True,101.0,0.0,13.0,13.0,7439467396,15909,2023
627429,False,71.0,0.0,1.0,1.0,7438600833,15909,2023
693205,False,104.0,1.0,20.0,20.0,7497779729,15901,2023
657247,False,67.0,0.0,20.0,20.0,7456439581,15931,2023
691110,True,28.0,0.0,13.0,13.0,7495702166,15819,2023
683165,False,54.0,1.0,11.0,11.0,7485673504,15819,2023
650082,False,70.0,0.0,6.0,6.0,7450650110,15716,2023
685509,False,71.0,1.0,3.0,3.0,7487788127,15901,2023
639820,False,45.0,1.0,11.0,11.0,7443206837,14915,2023
607971,False,31.0,0.0,3.0,3.0,7423748017,15660,2023
643286,True,10.0,1.0,23.0,23.0,7444919976,15909,2023
605766,False,71.0,1.0,4.0,4.0,7421077399,12903,2023
688583,False,95.0,0.0,6.0,6.0,7492743023,12903,2023
642092,False,83.0,0.0,4.0,4.0,7444341754,15909,2023
662185,True,89.0,0.0,17.0,17.0,7460401172,15857,2023
613273,False,81.0,0.0,1.0,1.0,7429919982,15680,2023
667416,True,64.0,0.0,16.0,16.0,7466748325,15857,2023
698869,True,26.0,1.0,8.0,,7503395099,16011,2023
618135,True,30.0,1.0,16.0,16.0,7435162508,15909,2023
609893,False,100.0,1.0,5.0,5.0,7425957180,15819,2023
668394,False,67.0,1.0,10.0,10.0,7468696686,15960,2023
613077,False,39.0,0.0,21.0,21.0,7429769174,15819,2023
644399,True,23.0,0.0,8.0,8.0,7445872645,14915,2023
690110,False,1.0,1.0,21.0,21.0,7494854882,15898,2023
676677,True,68.0,0.0,13.0,13.0,7480249676,15901,2023
683900,False,85.0,0.0,2.0,2.0,7485996716,15901,2023
633232,True,44.0,1.0,22.0,22.0,7439563449,15909,2023
656391,False,10.0,0.0,4.0,4.0,7455485244,15716,2023
616421,False,71.0,1.0,5.0,5.0,7434642802,15909,2023
674845,False,11.0,1.0,5.0,5.0,7477636700,15819,2023
617978,False,81.0,0.0,3.0,3.0,7435127226,15909,2023
661818,False,137.0,0.0,10.0,10.0,7460229727,15660,2023
674995,False,54.0,1.0,11.0,11.0,7477688751,15819,2023
671914,False,11.0,1.0,2.0,2.0,7474711829,15819,2023
692558,False,22.0,0.0,21.0,21.0,7497167250,15819,2023
685817,True,74.0,0.0,23.0,23.0,7488197051,15660,2023
670939,False,36.0,0.0,11.0,11.0,7473541662,15900,2023
604291,True,104.0,1.0,16.0,16.0,7419514534,15716,2023
693809,False,58.0,0.0,0.0,0.0,7498469300,15819,2023
624708,True,58.0,1.0,16.0,16.0,7437258402,15909,2023
676483,False,89.0,0.0,11.0,11.0,7479950876,15830,2023
625209,True,96.0,1.0,13.0,13.0,7437763608,15680,2023
673296,True,89.0,0.0,16.0,16.0,7475945741,15901,2023
692887,True,128.0,0.0,14.0,14.0,7497314080,15898,2023
674659,False,119.0,0.0,11.0,11.0,7477312755,15660,2023
606777,True,20.0,0.0,7.0,7.0,7421948596,15819,2023
611361,False,121.0,0.0,9.0,9.0,7427821225,15716,2023
627688,False,36.0,0.0,20.0,20.0,7438605445,15909,2023
696230,False,28.0,1.0,21.0,21.0,7500627692,15901,2023
664067,False,83.0,0.0,3.0,3.0,7462170543,15857,2023
622569,True,58.0,1.0,13.0,13.0,7436039665,15909,2023
689709,False,91.0,0.0,4.0,4.0,7494231136,15901,2023
613810,False,4.0,1.0,10.0,10.0,7430660321,14915,2023
668463,True,121.0,1.0,7.0,7.0,7469562535,16004,2023
648615,False,71.0,0.0,2.0,2.0,7449196236,14915,2023
654691,True,136.0,0.0,8.0,8.0,7454190245,14915,2023
624677,False,83.0,1.0,9.0,9.0,7437252583,15806,2023
669024,True,41.0,1.0,16.0,16.0,7471603234,15931,2023
614267,False,111.0,1.0,11.0,11.0,7431483130,15660,2023
697078,True,13.0,0.0,17.0,,7501547559,15892,2023
625433,False,110.0,0.0,21.0,21.0,7437833643,15749,2023
664260,False,23.0,0.0,4.0,4.0,7462217425,15857,2023
653452,True,91.0,0.0,17.0,17.0,7453390663,15856,2023
621238,True,2.0,1.0,23.0,23.0,7435948290,15909,2023
620064,False,36.0,1.0,1.0,1.0,7435490666,15909,2023
633021,False,71.0,0.0,3.0,3.0,7439544419,15909,2023
678570,False,42.0,0.0,10.0,10.0,7481889892,15901,2023
666039,True,100.0,1.0,7.0,7.0,7464108124,14915,2023
678359,True,5.0,1.0,15.0,15.0,7481712787,15716,2023
615410,False,71.0,1.0,2.0,2.0,7433799159,15899,2023
624469,True,114.0,1.0,17.0,17.0,7437100811,14915,2023
699448,False,98.0,0.0,11.0,,7504001569,15901,2023
618460,False,99.0,0.0,5.0,5.0,7435206932,15909,2023
616162,False,81.0,0.0,10.0,10.0,7434549747,15909,2023
635610,False,69.0,1.0,0.0,0.0,7441334471,15909,2023
604707,False,42.0,0.0,0.0,0.0,7419950218,15819,2023
600379,True,85.0,0.0,12.0,12.0,7412975548,14915,2023
653310,False,110.0,0.0,19.0,19.0,7453295429,15660,2023
637582,False,23.0,0.0,4.0,4.0,7442282755,15909,2023
613937,True,113.0,1.0,17.0,17.0,7430889162,15806,2023
675214,True,38.0,0.0,14.0,14.0,7477806962,15716,2023
623154,True,80.0,0.0,22.0,22.0,7436125221,15909,2023
645962,True,96.0,0.0,13.0,13.0,7447153725,15856,2023
651253,False,50.0,1.0,2.0,2.0,7451752026,15856,2023
640439,False,137.0,0.0,6.0,6.0,7443383076,15909,2023
664462,True,64.0,1.0,14.0,14.0,7462353654,15857,2023
602304,False,89.0,0.0,18.0,18.0,7416511400,15660,2023
698939,False,66.0,0.0,6.0,,7503456462,16011,2023
695901,False,53.0,1.0,4.0,4.0,7500243002,15898,2023
622822,False,78.0,0.0,2.0,2.0,7436066428,15909,2023
610172,False,114.0,0.0,20.0,20.0,7426098745,15716,2023
673314,False,63.0,0.0,10.0,10.0,7475948212,15660,2023
669076,False,39.0,1.0,20.0,20.0,7471939852,15900,2023
633937,True,93.0,1.0,7.0,7.0,7439931269,15716,2023
681452,True,96.0,0.0,12.0,12.0,7484337707,15716,2023
614073,False,84.0,1.0,9.0,9.0,7431173024,14915,2023
661416,True,85.0,1.0,15.0,15.0,7459875158,14915,2023
655399,False,59.0,1.0,20.0,20.0,7455003193,15660,2023
645966,True,13.0,0.0,17.0,17.0,7447153725,15856,2023
86058,True,138.0,1.0,17.0,,7572643756,15899,2024
12495,True,137.0,1.0,23.0,,7529071732,16053,2024
21725,True,104.0,0.0,23.0,,7533002537,15660,2024
77066,True,21.0,1.0,16.0,,7566527654,16109,2024
3125,False,66.0,0.0,5.0,,7520557145,16098,2024
81595,True,64.0,0.0,13.0,,7569896023,16109,2024
74141,False,50.0,1.0,21.0,,7563369597,15901,2024
83160,True,62.0,0.0,16.0,,7570545674,15901,2024
89419,True,76.0,1.0,23.0,,7575532318,16169,2024
71319,False,29.0,0.0,18.0,,7561172551,16108,2024
32511,True,20.0,1.0,8.0,,7540007157,16053,2024
61056,True,10.0,0.0,15.0,,7556193177,16077,2024
44087,True,43.0,0.0,17.0,,7549021791,16158,2024
81138,False,97.0,0.0,5.0,,7569316229,16169,2024
701446,True,36.0,1.0,17.0,,7506309596,15660,2023
48280,False,121.0,1.0,6.0,,7550274691,16140,2024
11879,True,14.0,0.0,7.0,,7528700875,15660,2024
22689,True,60.0,0.0,14.0,,7533366805,15901,2024
36823,False,80.0,0.0,0.0,,7543143882,15901,2024
80990,False,135.0,0.0,1.0,,7569231268,12903,2024
33860,True,19.0,1.0,13.0,,7541001788,15660,2024
20831,True,54.0,1.0,17.0,,7532751425,16100,2024
13974,False,14.0,0.0,10.0,,7529509536,16053,2024
1751,True,106.0,1.0,23.0,,7518969870,15716,2024
226,False,21.0,0.0,10.0,,7515809478,15716,2024
30855,True,106.0,0.0,8.0,,7539179477,16053,2024
65348,False,25.0,1.0,11.0,,7558300613,15901,2024
20320,False,41.0,1.0,10.0,,7532575331,16053,2024
75502,True,16.0,1.0,14.0,,7565094995,16109,2024
50493,True,69.0,0.0,17.0,,7550913123,15901,2024
12328,False,37.0,0.0,0.0,,7528996121,15819,2024
2612,False,5.0,0.0,20.0,,7519803343,15901,2024
21889,False,13.0,1.0,19.0,,7533037237,16053,2024
30613,False,47.0,1.0,6.0,,7538962870,16053,2024
57709,False,66.0,0.0,0.0,,7554179558,16140,2024
706799,False,11.0,0.0,9.0,,7511004407,15819,2023
700789,True,71.0,1.0,8.0,,7505179521,15716,2023
198,False,66.0,0.0,6.0,,7515803696,16011,2024
56779,False,106.0,1.0,6.0,,7553455115,15901,2024
15696,False,65.0,1.0,4.0,,7530075683,16053,2024
74990,False,53.0,1.0,6.0,,7564334565,15898,2024
86591,True,84.0,0.0,12.0,,7573136435,16158,2024
31344,True,14.0,1.0,17.0,,7539576085,15660,2024
20315,False,69.0,0.0,5.0,,7532575331,16053,2024
64685,False,5.0,1.0,20.0,,7557970396,16140,2024
88843,True,48.0,1.0,23.0,,7575309713,16059,2024
57073,True,9.0,0.0,12.0,,7553548326,15901,2024
26137,False,10.0,0.0,18.0,,7536228366,16053,2024
22534,False,53.0,0.0,3.0,,7533308281,16053,2024
5710,True,2.0,1.0,12.0,,7522785956,15901,2024
30622,True,43.0,0.0,15.0,,7538962870,16053,2024
16196,False,53.0,1.0,0.0,,7530113240,16053,2024
17998,False,90.0,1.0,3.0,,7531079720,15901,2024
708551,False,79.0,0.0,9.0,,7512873032,16011,2023
46386,True,119.0,1.0,16.0,,7549770071,16140,2024
65469,True,45.0,1.0,12.0,,7558376651,16140,2024
44397,False,120.0,0.0,2.0,,7549172628,15716,2024
10104,True,66.0,0.0,8.0,,7527410251,15716,2024
68106,True,109.0,0.0,17.0,,7559605464,15819,2024
89643,True,97.0,1.0,7.0,,7575671228,16169,2024
4797,False,41.0,1.0,10.0,,7521938762,15660,2024
68187,False,51.0,1.0,2.0,,7559626121,15819,2024
703525,True,138.0,0.0,22.0,,7508072770,15901,2023
2389,True,86.0,1.0,13.0,,7519330998,15901,2024
89765,False,93.0,1.0,9.0,,7575775435,16169,2024
54657,False,48.0,1.0,11.0,,7552693236,16140,2024
