no,order,pick,active_team,hero_id,player_slot,extra_time,total_time_taken,match_id,leagueid,data_year
354627,23.0,True,2.0,74.0,0.0,92.0,2.0,7835872341,16312,2024
350176,12.0,False,3.0,51.0,,81.0,51.0,7831396199,16881,2024
415952,23.0,True,2.0,276.0,3.0,129.0,10.0,7892737472,16635,2024
379994,6.0,False,3.0,240.0,,111.0,0.0,7860921641,16743,2024
413857,16.0,True,3.0,126.0,6.0,16.0,119.0,7890097866,16953,2024
405912,14.0,True,3.0,102.0,9.0,107.0,6.0,7882922474,16981,2024
372829,14.0,True,2.0,194.0,4.0,130.0,6.0,7851652619,16059,2024
408256,7.0,False,3.0,174.0,,129.0,1.0,7885084850,16059,2024
362567,20.0,False,3.0,36.0,,51.0,32.0,7841778494,16881,2024
330718,8.0,False,3.0,120.0,,90.0,0.0,7816092570,16869,2024
366033,7.0,False,2.0,176.0,,130.0,2.0,7845029216,16059,2024
328513,11.0,False,3.0,81.0,,130.0,40.0,7814760269,16779,2024
411330,9.0,True,2.0,274.0,1.0,117.0,13.0,7887298534,15901,2024
364839,12.0,False,3.0,228.0,,130.0,15.0,7843957034,15899,2024
384932,3.0,False,2.0,110.0,,130.0,4.0,7866024525,16251,2024
336020,13.0,True,2.0,14.0,4.0,95.0,10.0,7819415284,15901,2024
390163,7.0,False,2.0,240.0,,115.0,5.0,7870543338,16059,2024
421616,23.0,True,3.0,50.0,9.0,85.0,7.0,7897421543,17009,2024
340882,3.0,False,2.0,11.0,,130.0,0.0,7824387976,16059,2024
332640,11.0,False,3.0,81.0,,123.0,11.0,7817434436,16427,2024
391141,2.0,False,2.0,220.0,,130.0,0.0,7870981272,16708,2024
335824,9.0,True,2.0,65.0,3.0,82.0,30.0,7819328003,16776,2024
367146,16.0,True,2.0,142.0,2.0,130.0,17.0,7846411549,16635,2024
412857,24.0,True,2.0,12.0,4.0,126.0,2.0,7888516773,16059,2024
399424,6.0,False,2.0,32.0,,130.0,23.0,7877214854,16708,2024
406647,6.0,False,3.0,240.0,,130.0,2.0,7883546448,16059,2024
355979,7.0,False,2.0,72.0,,130.0,18.0,7836798118,15899,2024
379138,14.0,True,3.0,32.0,8.0,116.0,2.0,7859704993,15901,2024
339168,17.0,True,2.0,88.0,3.0,73.0,101.0,7822720616,16869,2024
397592,22.0,False,3.0,160.0,,116.0,37.0,7875862267,16059,2024
340725,14.0,True,2.0,86.0,1.0,130.0,5.0,7824242001,16059,2024
384565,20.0,False,3.0,238.0,,130.0,2.0,7865632441,16059,2024
397742,4.0,False,2.0,16.0,,130.0,3.0,7876006535,16059,2024
394661,18.0,True,2.0,110.0,4.0,76.0,56.0,7873460520,16905,2024
415305,24.0,True,2.0,218.0,2.0,2.0,89.0,7891721089,16953,2024
408564,3.0,False,2.0,182.0,,130.0,3.0,7885218987,16059,2024
393686,3.0,False,2.0,176.0,,130.0,6.0,7872594399,15901,2024
327038,24.0,True,2.0,47.0,4.0,130.0,4.0,7814003497,16312,2024
416556,3.0,False,3.0,80.0,,130.0,2.0,7893189686,16312,2024
347455,3.0,False,2.0,109.0,,130.0,9.0,7829362557,16635,2024
399230,4.0,False,3.0,130.0,,130.0,3.0,7877057062,16953,2024
347956,24.0,True,2.0,109.0,1.0,84.0,18.0,7829673832,16059,2024
396043,8.0,True,2.0,162.0,0.0,130.0,2.0,7874390260,16059,2024
415634,17.0,True,2.0,56.0,2.0,80.0,22.0,7891951287,16274,2024
397406,4.0,False,2.0,100.0,,130.0,4.0,7875714004,16059,2024
329524,14.0,True,2.0,97.0,1.0,130.0,21.0,7815483230,16059,2024
334108,15.0,True,2.0,82.0,4.0,13.0,26.0,7818510572,16879,2024
350435,7.0,False,3.0,11.0,,130.0,16.0,7831617787,16881,2024
418977,24.0,True,2.0,36.0,4.0,24.0,29.0,7896020107,17009,2024
386814,15.0,True,2.0,98.0,1.0,81.0,45.0,7867913832,16905,2024
345316,24.0,True,2.0,11.0,0.0,130.0,17.0,7827902068,16635,2024
412456,7.0,False,2.0,274.0,,130.0,4.0,7888196062,16312,2024
336557,22.0,False,3.0,81.0,,2.0,39.0,7819809157,15899,2024
391210,23.0,True,3.0,96.0,8.0,130.0,39.0,7871027318,16059,2024
371362,11.0,False,2.0,108.0,,130.0,3.0,7850148981,16312,2024
377438,18.0,True,2.0,208.0,1.0,39.0,73.0,7857745779,16707,2024
347424,20.0,False,3.0,46.0,,130.0,20.0,7829337645,16635,2024
391771,8.0,True,3.0,6.0,9.0,130.0,10.0,7871546275,16635,2024
337014,23.0,True,3.0,96.0,7.0,3.0,36.0,7820453688,15901,2024
419825,8.0,True,2.0,136.0,1.0,127.0,8.0,7896235411,16312,2024
348180,8.0,False,3.0,72.0,,70.0,0.0,7829753645,16881,2024
387007,16.0,True,3.0,274.0,8.0,92.0,24.0,7868069111,15901,2024
376199,3.0,False,3.0,132.0,,130.0,0.0,7855764808,16881,2024
343985,12.0,False,2.0,15.0,,130.0,6.0,7826687030,16059,2024
342811,14.0,True,3.0,20.0,8.0,129.0,14.0,7825705051,16869,2024
355768,12.0,False,3.0,72.0,,91.0,32.0,7836566497,15898,2024
401317,3.0,False,2.0,66.0,,114.0,1.0,7879054028,16953,2024
388786,22.0,False,3.0,148.0,,64.0,31.0,7869342104,16743,2024
401106,8.0,True,2.0,124.0,0.0,130.0,2.0,7878758786,15901,2024
338157,14.0,True,2.0,51.0,2.0,42.0,87.0,7821559038,16706,2024
347216,4.0,False,3.0,114.0,,130.0,20.0,7829177044,16881,2024
422195,2.0,False,3.0,224.0,,130.0,3.0,7897610402,16312,2024
341207,16.0,True,3.0,106.0,5.0,130.0,2.0,7824682332,16878,2024
338909,22.0,False,3.0,78.0,,63.0,63.0,7822404919,16427,2024
358357,10.0,False,3.0,128.0,,82.0,39.0,7838763996,15899,2024
327454,8.0,True,2.0,84.0,4.0,114.0,3.0,7814106990,16059,2024
323126,24.0,True,2.0,20.0,0.0,4.0,32.0,7811595162,16251,2024
376057,4.0,False,2.0,172.0,,130.0,27.0,7855450331,16881,2024
360329,14.0,True,3.0,156.0,7.0,84.0,33.0,7840178120,16881,2024
336684,5.0,False,2.0,72.0,,130.0,6.0,7819951408,16635,2024
397961,7.0,False,3.0,14.0,,130.0,2.0,7876282751,16635,2024
345901,9.0,True,2.0,51.0,1.0,90.0,10.0,7828358297,15901,2024
368709,22.0,False,3.0,124.0,,1.0,29.0,7847281096,15901,2024
374000,9.0,True,2.0,6.0,4.0,130.0,9.0,7852584816,16059,2024
363186,15.0,True,2.0,274.0,3.0,114.0,1.0,7842183533,16881,2024
387209,2.0,False,2.0,142.0,,130.0,8.0,7868255975,15901,2024
325051,5.0,False,2.0,30.0,,130.0,14.0,7812744140,16775,2024
421686,21.0,False,3.0,84.0,,120.0,2.0,7897465804,16312,2024
418648,7.0,False,2.0,212.0,,122.0,4.0,7895748508,15899,2024
345569,13.0,True,2.0,83.0,3.0,113.0,12.0,7828108269,16059,2024
332919,2.0,False,2.0,17.0,,130.0,11.0,7817616164,16869,2024
396061,2.0,False,3.0,196.0,,123.0,27.0,7874418068,16905,2024
391823,12.0,False,3.0,190.0,,61.0,95.0,7871599214,16905,2024
356684,16.0,True,3.0,98.0,6.0,122.0,5.0,7837478621,16312,2024
404199,5.0,False,2.0,256.0,,130.0,16.0,7881457699,15901,2024
336820,21.0,False,3.0,112.0,,128.0,2.0,7820031682,16879,2024
384163,2.0,False,2.0,176.0,,130.0,10.0,7865346376,16312,2024
378146,6.0,False,2.0,70.0,,127.0,13.0,7858748945,16312,2024
368713,2.0,False,3.0,110.0,,130.0,1.0,7847322643,16707,2024
519219,24.0,True,3.0,252.0,6.0,10.0,151.0,7972029465,17119,2024
445656,20.0,False,3.0,156.0,,16.0,41.0,7916288289,17056,2024
454886,11.0,False,2.0,140.0,,118.0,33.0,7923964449,16274,2024
510227,8.0,True,2.0,106.0,2.0,43.0,2.0,7965302651,17135,2024
436286,8.0,True,3.0,158.0,9.0,95.0,3.0,7908326940,17030,2024
514756,1.0,False,3.0,218.0,,130.0,4.0,7967942413,16059,2024
507302,11.0,False,3.0,26.0,,109.0,33.0,7964029800,16710,2024
516321,6.0,False,3.0,136.0,,94.0,20.0,7969338862,16059,2024
522580,1.0,False,3.0,40.0,,130.0,33.0,7974766103,15901,2024
504480,19.0,True,3.0,114.0,9.0,10.0,0.0,7962640168,17135,2024
465672,4.0,False,3.0,86.0,,123.0,10.0,7932955767,17104,2024
494217,24.0,True,2.0,34.0,3.0,74.0,64.0,7958031473,17135,2024
477248,16.0,True,3.0,132.0,5.0,62.0,67.0,7942358571,16935,2024
514299,24.0,True,3.0,16.0,7.0,130.0,15.0,7967560450,16635,2024
424193,9.0,True,3.0,10.0,5.0,130.0,48.0,7898951953,16059,2024
481441,9.0,True,3.0,116.0,9.0,119.0,52.0,7946918816,15901,2024
445040,4.0,False,2.0,42.0,,130.0,1.0,7915983614,16059,2024
455850,15.0,True,3.0,194.0,6.0,115.0,20.0,7924997872,16312,2024
469984,24.0,True,2.0,32.0,0.0,130.0,4.0,7936472391,16312,2024
514151,20.0,False,3.0,26.0,,2.0,16.0,7967484383,17135,2024
467021,12.0,False,3.0,88.0,,107.0,3.0,7933957817,16274,2024
453992,5.0,False,3.0,164.0,,130.0,11.0,7923203847,16635,2024
447135,11.0,False,3.0,228.0,,130.0,3.0,7917508617,16312,2024
434912,1.0,False,3.0,100.0,,130.0,2.0,7907337501,16059,2024
433387,12.0,False,2.0,156.0,,130.0,6.0,7906375509,15901,2024
464016,4.0,False,3.0,22.0,,130.0,18.0,7930995251,16935,2024
498509,22.0,False,3.0,18.0,,52.0,5.0,7959895742,16635,2024
453481,22.0,False,2.0,92.0,,107.0,25.0,7922476571,16251,2024
508663,4.0,False,3.0,68.0,,128.0,11.0,7964770265,16933,2024
483654,15.0,True,2.0,40.0,3.0,130.0,3.0,7948688416,16059,2024
445489,21.0,False,2.0,148.0,,3.0,3.0,7916184997,17056,2024
435773,23.0,True,2.0,10.0,0.0,130.0,9.0,7908141770,16059,2024
455050,7.0,False,2.0,258.0,,107.0,0.0,7924324150,17074,2024
463774,2.0,False,3.0,68.0,,130.0,18.0,7930747824,16251,2024
490870,13.0,True,3.0,146.0,9.0,128.0,2.0,7956685360,17091,2024
429546,11.0,False,2.0,220.0,,120.0,30.0,7903091932,16251,2024
423536,24.0,True,3.0,46.0,6.0,104.0,42.0,7898516795,16635,2024
433359,8.0,True,2.0,28.0,1.0,130.0,4.0,7906367942,16635,2024
489940,19.0,False,3.0,240.0,,38.0,6.0,7956113832,16059,2024
448857,5.0,False,3.0,142.0,,130.0,14.0,7918783666,16312,2024
508151,20.0,False,2.0,184.0,,16.0,30.0,7964589414,17135,2024
519752,5.0,False,2.0,156.0,,68.0,10.0,7972214607,15901,2024
464505,13.0,True,3.0,20.0,6.0,126.0,22.0,7931577774,16059,2024
453476,17.0,True,3.0,110.0,5.0,107.0,67.0,7922476571,16251,2024
497846,7.0,False,3.0,42.0,,123.0,14.0,7959391499,16710,2024
522004,1.0,False,3.0,124.0,,130.0,38.0,7974296112,16251,2024
490234,1.0,False,3.0,172.0,,130.0,3.0,7956206961,16059,2024
459298,10.0,False,3.0,126.0,,111.0,13.0,7927744013,17059,2024
455695,4.0,False,2.0,100.0,,130.0,1.0,7924950458,16059,2024
438871,2.0,False,2.0,50.0,,130.0,12.0,7909941037,17056,2024
463783,11.0,False,2.0,120.0,,128.0,28.0,7930747824,16251,2024
449357,1.0,False,3.0,32.0,,130.0,7.0,7918959027,15901,2024
451159,3.0,False,3.0,168.0,,130.0,5.0,7920321629,16059,2024
431298,11.0,False,2.0,92.0,,90.0,12.0,7904592034,16846,2024
479547,11.0,False,2.0,50.0,,23.0,33.0,7945088438,16059,2024
498630,23.0,True,3.0,214.0,7.0,48.0,10.0,7959980958,17122,2024
477558,14.0,True,3.0,102.0,8.0,111.0,34.0,7942767036,16935,2024
443265,5.0,False,2.0,274.0,,130.0,2.0,7914508624,17059,2024
501267,20.0,False,2.0,258.0,,65.0,26.0,7960707661,17092,2024
522804,9.0,True,2.0,246.0,3.0,100.0,16.0,7975330082,17119,2024
437958,1.0,False,3.0,116.0,,119.0,0.0,7909418718,16709,2024
501348,5.0,False,3.0,32.0,,123.0,27.0,7960751712,17135,2024
426272,24.0,True,2.0,104.0,1.0,4.0,30.0,7900062695,16709,2024
435550,16.0,True,2.0,256.0,4.0,81.0,60.0,7907905577,16981,2024
522926,11.0,False,2.0,20.0,,127.0,2.0,7975406864,17119,2024
487818,9.0,True,2.0,128.0,2.0,130.0,35.0,7952695761,15901,2024
487905,24.0,True,2.0,78.0,1.0,78.0,13.0,7952923599,15901,2024
504363,22.0,False,3.0,138.0,,121.0,6.0,7962402665,16710,2024
431090,19.0,False,2.0,30.0,,115.0,9.0,7904359024,15901,2024
514655,20.0,False,2.0,20.0,,19.0,80.0,7967862409,15901,2024
446930,22.0,False,2.0,218.0,,128.0,3.0,7917452607,16059,2024
478281,17.0,True,2.0,10.0,4.0,111.0,12.0,7943701922,16059,2024
513272,5.0,False,3.0,252.0,,130.0,5.0,7966754348,16059,2024
512831,20.0,False,3.0,20.0,,62.0,18.0,7966539840,17233,2024
430734,23.0,True,3.0,38.0,5.0,130.0,2.0,7904057797,15901,2024
500813,22.0,False,2.0,228.0,,130.0,11.0,7960619779,17135,2024
462673,5.0,False,2.0,240.0,,130.0,17.0,7930092300,16059,2024
477739,3.0,False,2.0,126.0,,130.0,3.0,7943202641,16635,2024
492668,11.0,False,3.0,92.0,,124.0,1.0,7957603801,16312,2024
475347,11.0,False,2.0,174.0,,130.0,3.0,7940464955,16059,2024
484819,4.0,False,3.0,76.0,,130.0,24.0,7949694506,16312,2024
516956,17.0,True,3.0,96.0,5.0,92.0,1.0,7970119106,16635,2024
432512,1.0,False,3.0,220.0,,130.0,8.0,7905621955,15901,2024
519314,23.0,True,3.0,14.0,5.0,110.0,6.0,7972032892,15901,2024
446315,7.0,False,2.0,114.0,,79.0,46.0,7917080715,16709,2024
473246,22.0,False,3.0,182.0,,128.0,2.0,7939021184,16059,2024
423828,4.0,False,3.0,32.0,,130.0,8.0,7898730431,17008,2024
444993,5.0,False,3.0,252.0,,130.0,6.0,7915954553,16059,2024
441256,11.0,False,3.0,228.0,,130.0,17.0,7912806099,17059,2024
522392,5.0,False,2.0,32.0,,130.0,19.0,7974517483,16251,2024
475636,12.0,False,2.0,194.0,,130.0,3.0,7940606789,16059,2024
518059,16.0,True,3.0,6.0,6.0,18.0,29.0,7970811646,17184,2024
500154,11.0,False,3.0,238.0,,130.0,0.0,7960452615,16059,2024
505030,17.0,True,2.0,148.0,3.0,121.0,31.0,7962927369,16635,2024
425506,2.0,False,2.0,32.0,,130.0,7.0,7899435030,15901,2024
515730,15.0,True,3.0,20.0,9.0,130.0,4.0,7969082955,16059,2024
470664,8.0,True,3.0,114.0,8.0,130.0,5.0,7937063045,15901,2024
513519,12.0,False,2.0,138.0,,97.0,12.0,7966938419,17135,2024
486747,13.0,True,3.0,202.0,5.0,130.0,2.0,7951311266,16059,2024
474870,14.0,True,2.0,50.0,1.0,109.0,30.0,7940250273,17063,2024
435753,3.0,False,3.0,94.0,,130.0,1.0,7908141770,16059,2024
432914,19.0,False,3.0,26.0,,129.0,37.0,7905872820,15901,2024
518891,8.0,True,2.0,242.0,4.0,130.0,2.0,7971910548,17233,2024
478204,12.0,False,2.0,146.0,,109.0,46.0,7943623713,16935,2024
457677,21.0,False,2.0,92.0,,102.0,13.0,7926496772,15901,2024
447023,19.0,False,2.0,42.0,,130.0,1.0,7917475988,16312,2024
459108,12.0,False,3.0,132.0,,130.0,15.0,7927690944,16059,2024
463427,15.0,True,3.0,188.0,8.0,60.0,53.0,7930378771,16935,2024
466459,1.0,False,3.0,142.0,,130.0,25.0,7933398011,15901,2024
492209,8.0,True,3.0,32.0,7.0,104.0,1.0,7957469442,15901,2024
493047,6.0,False,3.0,216.0,,129.0,0.0,7957783706,17135,2024
472594,18.0,True,2.0,92.0,3.0,117.0,31.0,7938650598,16635,2024
468523,3.0,False,2.0,68.0,,130.0,16.0,7935135256,15901,2024
492237,12.0,False,3.0,64.0,,104.0,46.0,7957470529,17108,2024
437964,7.0,False,2.0,274.0,,108.0,6.0,7909418718,16709,2024
500454,23.0,True,3.0,258.0,7.0,27.0,18.0,7960528880,17135,2024
453968,5.0,False,2.0,176.0,,130.0,12.0,7923169949,16635,2024
519043,16.0,True,3.0,98.0,5.0,130.0,25.0,7971962401,17233,2024
500812,21.0,False,3.0,78.0,,130.0,21.0,7960619779,17135,2024
472816,24.0,True,3.0,138.0,5.0,130.0,1.0,7938791485,17021,2024
469937,1.0,False,3.0,106.0,,130.0,6.0,7936468334,16935,2024
485515,4.0,False,3.0,20.0,,130.0,2.0,7950296066,16059,2024
442696,12.0,False,2.0,42.0,,28.0,91.0,7913941437,16846,2024
520061,2.0,False,3.0,156.0,,130.0,1.0,7972450721,17233,2024
522720,21.0,False,3.0,152.0,,35.0,5.0,7975212168,17233,2024
512367,12.0,False,2.0,204.0,,130.0,3.0,7966416946,17233,2024
477621,5.0,False,3.0,246.0,,130.0,4.0,7943009622,16635,2024
478930,18.0,True,2.0,22.0,3.0,117.0,10.0,7944194707,16274,2024
453758,11.0,False,3.0,156.0,,103.0,73.0,7922843279,17074,2024
464688,4.0,False,2.0,154.0,,130.0,4.0,7931697985,16059,2024
496237,4.0,False,2.0,220.0,,122.0,4.0,7958799481,16059,2024
502040,2.0,False,2.0,222.0,,55.0,90.0,7961221514,17135,2024
483903,24.0,True,3.0,12.0,8.0,130.0,8.0,7948917385,16059,2024
516158,11.0,False,3.0,108.0,,130.0,2.0,7969257680,16312,2024
520995,24.0,True,2.0,34.0,3.0,11.0,59.0,7973348667,17064,2024
518128,13.0,True,2.0,128.0,3.0,42.0,63.0,7970866349,17184,2024
423685,5.0,False,3.0,222.0,,130.0,2.0,7898649385,16635,2024
477805,21.0,False,2.0,110.0,,130.0,2.0,7943240466,16635,2024
449106,14.0,True,3.0,168.0,9.0,46.0,55.0,7918868514,15901,2024
472686,14.0,True,2.0,116.0,4.0,130.0,2.0,7938748592,17021,2024
517792,13.0,True,3.0,178.0,7.0,78.0,14.0,7970707629,17184,2024
471190,6.0,False,2.0,222.0,,128.0,39.0,7937518944,17063,2024
501103,24.0,True,2.0,78.0,3.0,128.0,30.0,7960680245,17135,2024
452529,6.0,False,3.0,158.0,,76.0,0.0,7921691763,16968,2024
517512,21.0,False,3.0,50.0,,106.0,5.0,7970582926,17233,2024
465840,5.0,False,2.0,220.0,,130.0,19.0,7933052180,17104,2024
489463,22.0,False,2.0,246.0,,119.0,31.0,7955938472,17108,2024
486475,5.0,False,2.0,76.0,,126.0,2.0,7951116418,16059,2024
480315,11.0,False,2.0,102.0,,121.0,1.0,7945692427,16059,2024
469514,10.0,False,3.0,110.0,,130.0,6.0,7936257053,16059,2024
437580,7.0,False,2.0,240.0,,110.0,8.0,7909161183,16635,2024
443513,13.0,True,3.0,70.0,8.0,75.0,2.0,7914597331,17056,2024
465310,2.0,False,2.0,102.0,,130.0,8.0,7932528106,17104,2024
489662,5.0,False,2.0,32.0,,130.0,8.0,7956011883,15901,2024
423643,11.0,False,3.0,126.0,,130.0,46.0,7898598478,17007,2024
521134,19.0,False,3.0,122.0,,121.0,1.0,7973526596,17233,2024
482952,9.0,True,2.0,174.0,2.0,130.0,34.0,7948202832,16312,2024
456535,7.0,False,3.0,114.0,,107.0,32.0,7925727638,15901,2024
477263,7.0,False,2.0,42.0,,99.0,25.0,7942442868,15901,2024
509318,11.0,False,3.0,148.0,,130.0,44.0,7965012753,15901,2024
476970,2.0,False,3.0,220.0,,130.0,9.0,7941941387,16059,2024
432233,10.0,False,3.0,140.0,,105.0,35.0,7905477677,16059,2024
500383,24.0,True,2.0,180.0,1.0,118.0,13.0,7960527690,17135,2024
464607,19.0,False,2.0,240.0,,130.0,5.0,7931623135,17021,2024
438563,6.0,False,2.0,224.0,,130.0,1.0,7909767041,16059,2024
500955,20.0,False,2.0,100.0,,127.0,8.0,7960638172,17135,2024
482852,5.0,False,3.0,42.0,,124.0,26.0,7948179729,16059,2024
447630,2.0,False,3.0,160.0,,130.0,2.0,7917786994,15901,2024
484313,2.0,False,2.0,92.0,,130.0,10.0,7949500378,16059,2024
503545,20.0,False,3.0,130.0,,129.0,1.0,7961746219,16059,2024
497517,14.0,True,2.0,200.0,3.0,130.0,4.0,7959232279,16059,2024
518980,1.0,False,3.0,184.0,,130.0,2.0,7971936529,17233,2024
461992,16.0,True,2.0,18.0,0.0,44.0,48.0,7929314904,16935,2024
427959,7.0,False,3.0,274.0,,130.0,9.0,7901534883,17011,2024
437563,14.0,True,2.0,130.0,3.0,96.0,37.0,7909113213,16846,2024
512085,18.0,True,2.0,96.0,2.0,55.0,19.0,7966292310,16312,2024
513701,2.0,False,3.0,196.0,,130.0,1.0,7967089773,15898,2024
440836,23.0,True,2.0,148.0,2.0,5.0,32.0,7912364368,16846,2024
470175,23.0,True,3.0,274.0,7.0,107.0,2.0,7936579897,15901,2024
512470,19.0,False,3.0,38.0,,119.0,52.0,7966441570,17135,2024
424754,18.0,True,2.0,148.0,1.0,121.0,11.0,7899119429,17012,2024
445964,16.0,True,2.0,110.0,4.0,105.0,7.0,7916759332,16251,2024
487245,11.0,False,3.0,46.0,,12.0,78.0,7951824062,15901,2024
505534,18.0,True,3.0,100.0,5.0,28.0,36.0,7963182384,15901,2024
423164,11.0,False,3.0,102.0,,130.0,72.0,7898209374,17011,2024
447334,18.0,True,3.0,26.0,8.0,112.0,8.0,7917588527,15901,2024
452927,20.0,False,2.0,152.0,,31.0,49.0,7921809336,16059,2024
447322,6.0,False,2.0,32.0,,130.0,1.0,7917588527,15901,2024
465254,18.0,True,3.0,258.0,7.0,50.0,53.0,7932411449,16935,2024
488201,8.0,True,3.0,166.0,9.0,130.0,6.0,7953372799,15901,2024
439756,23.0,True,3.0,100.0,9.0,109.0,3.0,7911208181,16059,2024
458608,16.0,True,2.0,42.0,2.0,9.0,90.0,7927554973,17059,2024
485813,14.0,True,3.0,242.0,5.0,105.0,54.0,7950779663,16635,2024
478934,22.0,False,2.0,88.0,,85.0,54.0,7944194707,16274,2024
443250,14.0,True,3.0,228.0,5.0,59.0,43.0,7914494572,16059,2024
441682,6.0,False,3.0,128.0,,130.0,10.0,7913112247,15901,2024
441564,7.0,False,2.0,172.0,,78.0,22.0,7913060521,15901,2024
491851,10.0,False,2.0,110.0,,130.0,8.0,7957351268,16059,2024
423462,22.0,False,2.0,86.0,,12.0,23.0,7898420293,15899,2024
492415,22.0,False,2.0,42.0,,15.0,73.0,7957516700,17091,2024
493687,22.0,False,3.0,22.0,,32.0,32.0,7957884499,17135,2024
454627,16.0,True,3.0,220.0,5.0,99.0,46.0,7923736627,16968,2024
450176,4.0,False,3.0,50.0,,128.0,38.0,7919807577,15901,2024
515952,21.0,False,2.0,32.0,,12.0,7.0,7969163197,15901,2024
479994,2.0,False,3.0,172.0,,130.0,16.0,7945359616,16312,2024
513857,14.0,True,3.0,158.0,8.0,77.0,28.0,7967212576,17135,2024
505912,12.0,False,2.0,64.0,,121.0,3.0,7963310799,16059,2024
472829,13.0,True,2.0,256.0,1.0,130.0,16.0,7938803361,16635,2024
508256,5.0,False,2.0,178.0,,130.0,12.0,7964625276,17135,2024
462567,19.0,False,2.0,240.0,,130.0,2.0,7930007181,17021,2024
430718,7.0,False,3.0,104.0,,110.0,40.0,7904057797,15901,2024
466033,7.0,False,2.0,100.0,,130.0,2.0,7933129675,17021,2024
428513,10.0,False,2.0,52.0,,130.0,5.0,7902077911,16635,2024
511330,7.0,False,2.0,30.0,,108.0,20.0,7965885178,16635,2024
464839,11.0,False,3.0,158.0,,104.0,47.0,7931828306,17059,2024
484932,21.0,False,2.0,192.0,,57.0,74.0,7949747740,15898,2024
436020,6.0,False,2.0,174.0,,130.0,3.0,7908242101,16059,2024
490163,2.0,False,3.0,32.0,,126.0,24.0,7956170554,17108,2024
521616,21.0,False,3.0,204.0,,105.0,22.0,7973982086,15901,2024
440882,21.0,False,3.0,110.0,,127.0,2.0,7912405586,16635,2024
432640,9.0,True,2.0,272.0,4.0,111.0,2.0,7905690761,17056,2024
491141,20.0,False,2.0,240.0,,101.0,33.0,7956847499,15898,2024
435824,2.0,False,3.0,172.0,,118.0,33.0,7908166862,16312,2024
467146,17.0,True,3.0,30.0,6.0,53.0,1.0,7934129660,16935,2024
512857,22.0,False,3.0,38.0,,124.0,36.0,7966541368,16312,2024
499424,1.0,False,3.0,178.0,,130.0,3.0,7960227810,16059,2024
506647,3.0,False,2.0,42.0,,130.0,5.0,7963637201,17135,2024
455979,2.0,False,2.0,224.0,,130.0,13.0,7925061389,16312,2024
479138,10.0,False,3.0,94.0,,36.0,4.0,7944674467,15901,2024
439168,11.0,False,3.0,2.0,,130.0,9.0,7910206846,15901,2024
497592,17.0,True,2.0,116.0,1.0,82.0,23.0,7959247838,17091,2024
440725,8.0,True,2.0,32.0,2.0,110.0,2.0,7912266022,16846,2024
484565,14.0,True,3.0,116.0,5.0,64.0,30.0,7949585679,15901,2024
497742,23.0,True,3.0,272.0,7.0,85.0,97.0,7959375647,15901,2024
494661,12.0,False,2.0,46.0,,108.0,15.0,7958252842,17091,2024
515305,22.0,False,3.0,96.0,,10.0,9.0,7968497618,15898,2024
508564,1.0,False,3.0,70.0,,130.0,0.0,7964760754,16933,2024
493686,21.0,False,2.0,214.0,,34.0,43.0,7957884499,17135,2024
427038,22.0,False,3.0,6.0,,130.0,1.0,7900765395,15901,2024
516556,1.0,False,3.0,276.0,,130.0,21.0,7969476255,15901,2024
447455,19.0,False,2.0,30.0,,130.0,4.0,7917645934,16059,2024
499230,23.0,True,2.0,50.0,2.0,60.0,43.0,7960193710,16059,2024
447956,16.0,True,2.0,110.0,3.0,46.0,80.0,7918090604,16059,2024
496043,2.0,False,2.0,178.0,,130.0,2.0,7958748178,17109,2024
515634,15.0,True,2.0,138.0,4.0,117.0,35.0,7968981965,16635,2024
497406,22.0,False,3.0,114.0,,67.0,30.0,7959135524,17092,2024
429524,13.0,True,3.0,158.0,9.0,118.0,16.0,7903068957,16846,2024
434108,13.0,True,2.0,224.0,1.0,101.0,23.0,7906875241,15901,2024
450435,23.0,True,3.0,42.0,6.0,3.0,6.0,7919974276,17074,2024
518977,22.0,False,2.0,132.0,,68.0,6.0,7971935716,17233,2024
486814,8.0,True,3.0,160.0,5.0,116.0,3.0,7951398096,17091,2024
445316,16.0,True,2.0,102.0,0.0,121.0,39.0,7916105928,16059,2024
512456,5.0,False,2.0,70.0,,130.0,2.0,7966441570,17135,2024
436557,16.0,True,2.0,40.0,3.0,130.0,16.0,7908425081,15901,2024
491210,17.0,True,3.0,146.0,5.0,89.0,4.0,7956929573,15898,2024
471362,10.0,False,3.0,224.0,,79.0,2.0,7937602063,16059,2024
477438,14.0,True,3.0,246.0,9.0,100.0,46.0,7942638105,16935,2024
447424,12.0,False,2.0,26.0,,118.0,2.0,7917643930,17059,2024
491771,2.0,False,2.0,106.0,,127.0,23.0,7957324490,17108,2024
437014,17.0,True,3.0,246.0,9.0,43.0,38.0,7908661295,16846,2024
519825,6.0,False,3.0,28.0,,130.0,8.0,7972282265,15901,2024
448180,24.0,True,3.0,36.0,9.0,2.0,43.0,7918329001,16709,2024
487007,9.0,True,3.0,174.0,9.0,130.0,22.0,7951572660,16059,2024
476199,23.0,True,3.0,30.0,7.0,97.0,4.0,7941087072,15901,2024
443985,5.0,False,2.0,94.0,,130.0,2.0,7914898879,16059,2024
442811,7.0,False,2.0,98.0,,75.0,34.0,7914101668,16709,2024
455768,5.0,False,3.0,156.0,,130.0,8.0,7924979654,16059,2024
