no,minute,gold,match_id,leagueid,data_year
454463,8,-607.0,6255398678,13659,2021
551954,9,-486.0,6318408513,13690,2021
513772,12,1081.0,6292900419,13690,2021
487355,9,-509.0,6283126620,13647,2021
508083,3,-606.0,6289646533,13756,2021
540138,39,23586.0,6309811235,13379,2021
507790,29,3621.0,6289499779,13768,2021
463053,24,-1573.0,6262211249,13659,2021
531203,24,-5753.0,6302314959,13709,2021
495427,9,-2652.0,6286015837,13714,2021
469383,7,956.0,6268581039,13659,2021
531775,43,27814.0,6302948424,13717,2021
513672,27,7018.0,6292866550,13756,2021
478450,45,16040.0,6277317157,13676,2021
515133,2,-379.0,6293408192,13725,2021
534365,26,-2312.0,6305034541,13682,2021
528337,5,-583.0,6299709292,13528,2021
549800,12,-4872.0,6316867781,13717,2021
492812,23,-9946.0,6284798715,13742,2021
458779,34,-20232.0,6260272777,13659,2021
468383,30,-11938.0,6267575723,13659,2021
542905,18,-5974.0,6312135752,13690,2021
544521,6,329.0,6313412960,13690,2021
471656,20,8927.0,6270521534,13442,2021
500995,5,-843.0,6288164017,13756,2021
543290,11,-1328.0,6312262557,13690,2021
455574,10,1164.0,6256529667,13442,2021
476784,30,11799.0,6275260006,13659,2021
518065,39,-16597.0,6294364770,13725,2021
536354,9,-1883.0,6306923616,13709,2021
453984,28,6926.0,6254838412,13528,2021
478154,28,6087.0,6277139429,13676,2021
483747,15,6613.0,6281755995,13690,2021
478142,16,1769.0,6277139429,13676,2021
496074,10,11635.0,6286092991,13714,2021
519021,18,5086.0,6294434027,13725,2021
470576,20,2312.0,6269572063,13379,2021
489428,24,14924.0,6283353239,13690,2021
516633,7,-521.0,6294298057,13753,2021
509754,27,-916.0,6290967429,13768,2021
474070,26,-11484.0,6272487785,13442,2021
472502,29,9647.0,6271443282,13379,2021
472384,17,1650.0,6271124024,13379,2021
522671,20,8799.0,6294720605,13725,2021
454282,9,1783.0,6255204449,13659,2021
523235,2,-501.0,6294823766,13725,2021
524507,25,6570.0,6295721725,13647,2021
485447,4,597.0,6282871190,13742,2021
480996,18,-3497.0,6279295358,13689,2021
546772,1,0.0,6314971927,13647,2021
510814,7,320.0,6291534490,13690,2021
544677,25,-2314.0,6313456565,13752,2021
536732,21,-5375.0,6307215835,13709,2021
503649,8,5187.0,6289118161,13714,2021
539076,13,4779.0,6309293057,13717,2021
493387,31,7611.0,6285050788,13756,2021
461538,9,558.0,6260728295,13442,2021
496853,29,-8297.0,6286174708,13714,2021
459333,28,2461.0,6260364438,13647,2021
542150,4,18.0,6311514872,13690,2021
495659,47,5256.0,6286017479,13714,2021
515752,44,2115.0,6293958915,13509,2021
466840,28,2448.0,6265923677,13622,2021
520983,16,8911.0,6294546441,13725,2021
552436,23,3182.0,6318691849,13690,2021
471702,4,267.0,6270564926,13659,2021
463460,22,-286.0,6262463697,13622,2021
521961,16,-5735.0,6294628572,13725,2021
466644,29,8670.0,6265797163,13622,2021
497966,21,2235.0,6286608542,13622,2021
543677,40,-6674.0,6312542735,13709,2021
530244,46,-3583.0,6301694861,13762,2021
537467,31,5278.0,6307897589,13379,2021
486799,6,-696.0,6283078826,13742,2021
509958,19,-9525.0,6291063040,13509,2021
469988,5,-25.0,6269164161,13379,2021
528412,16,3263.0,6299771414,13528,2021
471545,37,4661.0,6270461532,13622,2021
515385,9,-240.0,6293866569,13753,2021
528562,6,-694.0,6300111419,13748,2021
525481,12,-3054.0,6296304342,13725,2021
546125,5,384.0,6314454509,13712,2021
539384,18,7.0,6309379003,13690,2021
524506,24,5474.0,6295721725,13647,2021
457858,5,258.0,6259039842,13442,2021
547376,13,-2175.0,6315187924,13682,2021
478275,1,0.0,6277231595,13379,2021
530050,21,5366.0,6301552082,13762,2021
478776,10,1142.0,6277535713,13442,2021
526863,27,-4092.0,6297833023,13690,2021
546454,26,-12661.0,6314845729,13752,2021
528226,15,-3540.0,6299345992,13738,2021
460344,32,13429.0,6260468024,13647,2021
464928,15,-798.0,6264204875,13622,2021
481255,1,100.0,6279721945,13572,2021
549797,9,-3467.0,6316867781,13717,2021
517634,3,-431.0,6294361502,13725,2021
476136,12,-2176.0,6274556236,13442,2021
543276,28,-3600.0,6312260563,13747,2021
467377,31,-7326.0,6266246986,13379,2021
522030,23,-6945.0,6294632033,13725,2021
502182,10,403.0,6288368762,13756,2021
508258,17,1629.0,6289692790,13756,2021
478244,3,232.0,6277202507,13676,2021
522591,3,-658.0,6294696161,13725,2021
467834,12,-2486.0,6267305898,13622,2021
550645,6,582.0,6317434885,13774,2021
479000,27,2556.0,6277725509,13442,2021
517827,25,4204.0,6294361983,13725,2021
507019,26,1382.0,6289307889,13714,2021
474805,36,3831.0,6273495976,13659,2021
473631,36,16087.0,6272310172,13647,2021
486588,7,-17.0,6283029310,13742,2021
532137,41,-5103.0,6303184373,13762,2021
519606,29,450.0,6294455444,13682,2021
531926,14,-2255.0,6303039075,13762,2021
468977,13,-785.0,6268085011,13379,2021
478036,29,-3559.0,6277067607,13622,2021
553015,18,-4104.0,6319152112,13804,2021
472027,13,972.0,6270697653,13442,2021
469729,14,-81.0,6268888609,13622,2021
489177,32,-8707.0,6283302410,13690,2021
458274,13,917.0,6259363153,13442,2021
453946,34,-19709.0,6254750241,13567,2021
506877,7,-22.0,6289298533,13714,2021
491149,15,488.0,6283782758,13690,2021
467504,21,-1211.0,6266419656,13379,2021
528781,26,-5214.0,6300249067,13690,2021
476721,29,10367.0,6275202521,13572,2021
499529,30,7685.0,6287832486,13740,2021
504820,26,12450.0,6289126235,13714,2021
494006,23,-451.0,6285360006,13690,2021
518029,3,-349.0,6294364770,13725,2021
455871,34,6175.0,6256886884,13659,2021
552506,17,-6128.0,6318723406,13804,2021
549468,3,-484.0,6316731994,13690,2021
476389,17,-4864.0,6274792699,13379,2021
463739,19,6809.0,6262636403,13442,2021
526881,4,924.0,6297833207,13690,2021
522643,28,15060.0,6294704261,13725,2021
487504,35,1150.0,6283176973,13756,2021
535019,20,-6370.0,6305993587,13752,2021
467640,18,-915.0,6266886059,13572,2021
514983,31,682.0,6293248016,13725,2021
508966,12,-7942.0,6290296148,13690,2021
499533,34,5082.0,6287832486,13740,2021
66858,43,-11346.0,6420986482,13894,2022
576476,21,-5790.0,6343955409,13816,2021
2525,29,1443.0,6357304033,13690,2022
57866,16,7650.0,6411903073,13613,2022
567106,4,919.0,6332203833,13740,2021
62395,22,-2355.0,6416915134,13572,2022
54941,32,-6137.0,6408575409,13796,2022
63960,30,7331.0,6418293260,13877,2022
70219,24,-5306.0,6423183115,13877,2022
52119,19,3741.0,6405023071,13572,2022
13311,23,-3151.0,6367895537,13690,2022
41856,14,-1975.0,6393563980,13710,2022
24887,17,-1275.0,6377990679,13748,2022
61938,18,-1818.0,6416192083,13877,2022
555013,53,-17087.0,6320644835,13742,2021
29080,22,770.0,6382407885,13710,2022
575860,15,-486.0,6342534720,13690,2021
3489,26,-7753.0,6358566659,13796,2022
17623,6,5.0,6371338013,13740,2022
61790,9,255.0,6416064159,13379,2022
14660,6,-153.0,6369035961,13712,2022
1631,37,6569.0,6356615027,13754,2022
577955,4,174.0,6345166710,13690,2021
565732,31,24132.0,6331213503,13379,2021
564207,10,1181.0,6329623750,13690,2021
11655,11,203.0,6365729019,13754,2022
46148,35,1478.0,6398156091,13894,2022
1120,13,1289.0,6356452695,13796,2022
56302,12,-7699.0,6409925146,13572,2022
31293,8,649.0,6384288528,13738,2022
576309,18,-4562.0,6343310838,13690,2021
566593,6,-688.0,6331603551,13690,2021
2689,10,-49.0,6357627758,13690,2022
11413,17,94.0,6365564046,13863,2022
38509,31,15443.0,6389594620,13738,2022
560366,10,-1735.0,6325730181,13690,2021
554356,15,1208.0,6319894525,13762,2021
564179,20,-687.0,6329607016,13690,2021
37579,20,1838.0,6388953008,13796,2022
579677,41,-15882.0,6346716823,13690,2021
55790,6,-1533.0,6409292973,13877,2022
67391,5,241.0,6421249549,13877,2022
12144,25,-3311.0,6366180070,13690,2022
1115,8,900.0,6356452695,13796,2022
45485,53,-23311.0,6397586882,13572,2022
69643,6,724.0,6422858267,13894,2022
37873,50,2817.0,6389079885,13647,2022
6937,28,7837.0,6361945572,13748,2022
3334,20,-6974.0,6358480733,13716,2022
569691,2,238.0,6334668484,13809,2021
11422,26,-1732.0,6365564046,13863,2022
580177,6,121.0,6347629730,13816,2021
581979,16,368.0,6350285201,13690,2021
562118,12,-359.0,6327242000,13682,2021
27186,9,1230.0,6380634943,13709,2022
46269,40,-2071.0,6398258492,13796,2022
25197,14,848.0,6378190329,13690,2022
574085,13,-302.0,6338670883,13379,2021
48906,25,5929.0,6400836355,13379,2022
70443,10,-1202.0,6423693915,13940,2022
568778,33,-6258.0,6333642329,13379,2021
48987,51,-1175.0,6400893644,13877,2022
557092,32,-4874.0,6323180646,13690,2021
566370,4,359.0,6331466462,13748,2021
70565,3,628.0,6423874011,13940,2022
35457,22,1975.0,6387405472,13647,2022
35544,2,306.0,6387481373,13877,2022
52002,15,145.0,6404948369,13572,2022
561910,17,7387.0,6327185159,13647,2021
62294,30,-8189.0,6416550839,13379,2022
577750,2,253.0,6344823696,13816,2021
25920,13,4128.0,6378927992,13738,2022
60911,16,-69.0,6414867153,13379,2022
60470,9,-816.0,6414211450,13379,2022
561554,35,16630.0,6327027898,13762,2021
48452,1,0.0,6400331867,13877,2022
10312,10,-1011.0,6364133903,13809,2022
25378,24,8333.0,6378291529,13690,2022
40307,22,5223.0,6391364892,13877,2022
22986,42,17091.0,6376066251,13716,2022
32458,10,-641.0,6385337554,13796,2022
64595,16,2425.0,6419161782,13796,2022
563332,23,6974.0,6328189732,13713,2021
66953,29,9742.0,6421056522,13894,2022
577135,29,-673.0,6344358985,13379,2021
20885,7,-1363.0,6374368111,13796,2022
554648,20,4809.0,6320123882,13379,2021
575813,3,1234.0,6342521286,13816,2021
572076,5,238.0,6336602975,13816,2021
70031,21,1663.0,6423063194,13877,2022
23275,25,5047.0,6376192769,13716,2022
65698,33,-127.0,6419831262,13379,2022
47793,30,-1214.0,6399684575,13894,2022
52669,2,-323.0,6406301797,13877,2022
556326,10,721.0,6322353510,13690,2021
63369,11,1173.0,6417703614,13940,2022
18303,2,-28.0,6371804001,13690,2022
61158,18,6145.0,6415467759,13894,2022
34386,27,5533.0,6386936920,13796,2022
22509,33,-4891.0,6375770323,13712,2022
566573,31,5593.0,6331575000,13748,2021
563734,42,-6812.0,6329223407,13690,2021
66530,11,543.0,6420794143,13613,2022
25843,4,229.0,6378760217,13690,2022
5316,5,-309.0,6360356286,13809,2022
577843,2,-73.0,6344947700,13816,2021
6747,11,2429.0,6361844771,13796,2022
11066,36,-7792.0,6365076439,13742,2022
14098,29,-5306.0,6368489982,13709,2022
39848,17,1037.0,6390929704,13747,2022
40686,28,1790.0,6392555364,13754,2022
20233,1,0.0,6373473785,13379,2022
16162,15,1894.0,6369891971,13690,2022
39876,11,-2763.0,6390993254,13740,2022
568784,39,-5115.0,6333642329,13379,2021
48093,6,371.0,6399918497,13894,2022
1607,13,3256.0,6356615027,13754,2022
66682,29,-10289.0,6420869319,13894,2022
48451,28,-15868.0,6400275690,13379,2022
20455,30,-4017.0,6373683932,13740,2022
17576,1,100.0,6371301210,13690,2022
33154,9,1201.0,6385679875,13747,2022
573516,26,2220.0,6338358951,13809,2021
67700,8,-1653.0,6421379729,13877,2022
70359,29,-5036.0,6423542679,13379,2022
60006,6,393.0,6413905044,13796,2022
25260,47,13249.0,6378197530,13809,2022
26569,34,23326.0,6380143397,13809,2022
1397,9,-701.0,6356555723,13716,2022
12327,34,1907.0,6366393850,13379,2022
43876,25,-7120.0,6395871697,13886,2022
49679,18,-1895.0,6401862608,13796,2022
31542,14,254.0,6384734705,13741,2022
63797,42,-14003.0,6418098755,13877,2022
68634,37,5541.0,6422391387,13796,2022
65767,9,-734.0,6419970145,13379,2022
554505,9,403.0,6320019161,13690,2021
25444,17,1190.0,6378314101,13747,2022
579926,26,6200.0,6347497091,13796,2021
20325,5,958.0,6373561201,13740,2022
65431,8,-574.0,6419648991,13877,2022
18829,28,9797.0,6372355177,13741,2022
48742,33,-8224.0,6400665860,13877,2022
168,9,-1430.0,6353012535,13809,2022
65151,33,-18171.0,6419504935,13877,2022
13479,31,-2271.0,6367973442,13690,2022
37102,26,6879.0,6388770094,13796,2022
34114,4,-105.0,6386846064,13647,2022
27954,32,6843.0,6381532661,13742,2022
17153,6,-1128.0,6371068810,13754,2022
568400,45,2523.0,6333320940,13690,2021
574333,5,1798.0,6339095144,13379,2021
12949,11,1021.0,6367461459,13754,2022
37301,26,-6719.0,6388833929,13809,2022
554463,34,-4729.0,6319954980,13690,2021
68773,19,-9309.0,6422443817,13894,2022
30591,10,3387.0,6383791080,13796,2022
4174,11,-3858.0,6358926537,13690,2022
24902,32,10598.0,6377990679,13748,2022
56957,33,-8119.0,6410501149,13796,2022
24609,41,8977.0,6377581275,13712,2022
563053,20,1101.0,6327910329,13690,2021
48022,4,358.0,6399846246,13894,2022
12246,20,3004.0,6366301241,13690,2022
569383,19,-7797.0,6334386248,13742,2021
48594,33,3989.0,6400468684,13877,2022
30491,17,701.0,6383764646,13716,2022
578450,4,460.0,6345852413,13816,2021
31952,7,174.0,6385129421,13748,2022
51184,7,-378.0,6403635139,13877,2022
45156,13,31.0,6397312127,13379,2022
66619,3,1102.0,6420848529,13613,2022
9631,3,-955.0,6363804381,13754,2022
558779,34,6567.0,6324503383,13804,2021
568383,28,-5101.0,6333320940,13690,2021
59724,4,41.0,6413721571,13796,2022
61340,3,646.0,6415650409,13613,2022
571656,4,-41.0,6336455327,13796,2021
17814,2,54.0,6371413668,13796,2022
60109,22,3373.0,6413969599,13796,2022
555574,22,6130.0,6321592036,13690,2021
576784,2,120.0,6344109652,13816,2021
34884,1,0.0,6387169154,13796,2022
53173,24,9143.0,6406701148,13886,2022
553984,30,-13671.0,6319764080,13690,2021
578154,9,-3536.0,6345692639,13796,2021
566,37,-450.0,6354988421,13690,2022
578142,33,1129.0,6345691958,13809,2021
12893,23,2080.0,6367227139,13741,2022
35840,15,-1076.0,6387634301,13877,2022
570576,32,-3958.0,6334979806,13690,2021
6247,2,-62.0,6360997620,13690,2022
33452,27,18636.0,6385957703,13877,2022
26573,2,-29.0,6380156198,13754,2022
574070,33,-17013.0,6338631479,13816,2021
572502,18,-7207.0,6336881193,13379,2021
572384,51,-15767.0,6336734892,13379,2021
39490,37,4464.0,6390749863,13876,2022
554282,3,-575.0,6319851226,13690,2021
40054,4,-1379.0,6391027601,13747,2022
41326,4,-358.0,6393063066,13877,2022
2266,18,4452.0,6356934270,13690,2022
580996,12,372.0,6348381739,13690,2021
63591,16,2209.0,6417896671,13940,2022
27633,24,8441.0,6381263176,13742,2022
61496,20,4146.0,6415799299,13613,2022
53551,45,17694.0,6407133230,13894,2022
20468,9,-311.0,6373744618,13379,2022
55895,42,7986.0,6409386878,13877,2022
10206,15,4982.0,6364047879,13690,2022
561538,19,-479.0,6327027898,13762,2021
13672,10,1283.0,6368088932,13690,2022
559333,21,1573.0,6325070121,13762,2021
58969,38,7264.0,6412691777,13877,2022
12478,35,-10227.0,6366532519,13690,2022
32571,30,-10532.0,6385366310,13754,2022
566840,26,-1646.0,6331823670,13690,2021
37802,24,-4799.0,6389070626,13877,2022
69255,54,-13626.0,6422692874,13379,2022
571702,9,2236.0,6336460186,13690,2021
563460,6,204.0,6328538441,13741,2021
38780,7,177.0,6390017781,13712,2022
566644,24,1260.0,6331650110,13710,2021
14785,38,-10934.0,6369126868,13712,2022
60496,7,1242.0,6414237056,13877,2022
47063,10,2851.0,6399216898,13877,2022
54286,14,2387.0,6407514448,13877,2022
3618,36,8666.0,6358630388,13754,2022
26777,6,-923.0,6380301703,13809,2022
569988,5,-617.0,6334779969,13816,2021
45231,24,-14152.0,6397390027,13379,2022
571545,14,-327.0,6336413235,13816,2021
32204,18,4135.0,6385224131,13796,2022
45381,8,-2075.0,6397506442,13877,2022
42300,15,4378.0,6394221518,13712,2022
62944,14,-585.0,6417304014,13613,2022
56203,8,2869.0,6409742125,13379,2022
41325,3,22.0,6393063066,13877,2022
557858,23,479.0,6323594112,13690,2021
64195,9,-97.0,6418600090,13877,2022
578275,31,-11903.0,6345744515,13809,2021
46869,15,-1201.0,6399057720,13379,2022
578776,14,-1184.0,6345936515,13809,2021
43682,13,200.0,6395640905,13877,2022
63273,8,-759.0,6417664205,13894,2022
45045,20,-3162.0,6397173342,13877,2022
560344,29,-5859.0,6325726789,13710,2021
564928,15,-2704.0,6330585349,13804,2021
581255,17,22.0,6349331884,13809,2021
66616,36,-3247.0,6420815167,13894,2022
34453,4,379.0,6386970539,13647,2022
576136,4,881.0,6343087051,13690,2021
60095,8,337.0,6413969599,13796,2022
567377,20,-2856.0,6332771223,13796,2021
38849,16,2884.0,6390159170,13712,2022
19001,4,-95.0,6372657049,13748,2022
25077,31,2391.0,6378120229,13809,2022
578244,35,11808.0,6345735778,13816,2021
39410,18,-2175.0,6390672811,13876,2022
567834,20,1726.0,6333032750,13379,2021
67464,29,-11783.0,6421254985,13940,2022
579000,24,2464.0,6346027202,13690,2021
34646,6,-704.0,6387057574,13748,2022
23838,18,838.0,6376541990,13690,2022
574805,22,-11845.0,6340320861,13690,2021
573631,16,10.0,6338416191,13690,2021
3407,4,203.0,6358557448,13809,2022
48956,20,-450.0,6400893644,13877,2022
36425,23,-1778.0,6388326281,13741,2022
48745,36,-12500.0,6400665860,13877,2022
568977,58,-7735.0,6333794814,13738,2021
578036,4,896.0,6345241006,13690,2021
69834,21,-2985.0,6422955823,13940,2022
572027,29,-2579.0,6336567941,13796,2021
569729,2,69.0,6334669813,13690,2021
5996,32,-2245.0,6360742572,13738,2022
558274,21,-7475.0,6323992217,13690,2021
553946,37,99.0,6319724967,13762,2021
23696,8,-1415.0,6376444444,13690,2022
7968,21,1205.0,6362508065,13747,2022
567504,2,-23.0,6332872324,13809,2021
45600,4,-317.0,6397813699,13572,2022
576721,47,136.0,6344077789,13816,2021
16348,43,-749.0,6370112202,13690,2022
21639,34,-8470.0,6374764455,13690,2022
10825,8,-767.0,6364770307,13710,2022
34848,2,-303.0,6387156640,13877,2022
555871,26,-14206.0,6321807530,13762,2021
69325,33,12011.0,6422707247,13940,2022
66287,35,-4220.0,6420570067,13940,2022
576389,7,-793.0,6343916641,13809,2021
563739,47,-5397.0,6329223407,13690,2021
43700,31,-8687.0,6395640905,13877,2022
39462,9,-321.0,6390749863,13876,2022
4323,4,-356.0,6359145433,13690,2022
51838,32,-8243.0,6404746683,13886,2022
567640,15,167.0,6332960739,13816,2021
31802,21,2056.0,6385074368,13647,2022
25785,11,2988.0,6378655447,13690,2022
16352,3,45.0,6370113018,13379,2022
166858,9,3982.0,6491122520,14067,2022
93295,58,7001.0,6442998842,13970,2022
102525,27,5720.0,6449343464,13985,2022
157866,20,-10063.0,6483895273,14052,2022
83925,15,6330.0,6435608703,13796,2022
162395,16,1981.0,6488149558,13877,2022
154941,43,-1346.0,6481461841,13754,2022
163960,2,383.0,6489232706,14050,2022
170219,15,-646.0,6493883842,14068,2022
152119,7,-723.0,6478861247,13877,2022
113311,12,-5214.0,6456110901,13980,2022
141856,38,3536.0,6470481125,14066,2022
124887,31,17047.0,6461017521,14022,2022
161938,7,-1465.0,6488036971,13796,2022
71832,13,-972.0,6424583170,13877,2022
129080,15,2817.0,6462582387,13981,2022
92679,9,1400.0,6442675926,13877,2022
103489,1,313.0,6450633898,13896,2022
117623,13,-3305.0,6457868379,13940,2022
161790,31,-6452.0,6487969656,13754,2022
114660,47,7643.0,6456595965,13981,2022
101631,22,5137.0,6449001306,13972,2022
94774,32,-1513.0,6444146405,13896,2022
82551,10,46.0,6434495664,13877,2022
81026,19,4099.0,6433252739,13877,2022
111655,30,-6140.0,6455121719,14015,2022
146148,16,988.0,6474329631,13877,2022
101120,7,461.0,6448892762,13809,2022
156302,31,-17188.0,6482909767,14068,2022
131293,5,45.0,6463437411,13940,2022
93128,33,14567.0,6442901176,13379,2022
83412,44,14777.0,6435301440,13940,2022
102689,28,1649.0,6449452058,13940,2022
111413,21,895.0,6454958204,13940,2022
138509,14,4554.0,6467654618,14066,2022
77185,12,-766.0,6430604643,13954,2022
71175,7,1102.0,6424228828,13940,2022
80998,23,3301.0,6433251538,13379,2022
137579,5,-469.0,6467568962,14066,2022
96496,35,-7750.0,6445270729,13940,2022
155790,1,0.0,6482124865,13877,2022
167391,18,8698.0,6491571672,14055,2022
112144,6,-754.0,6455449530,13877,2022
101115,2,0.0,6448892762,13809,2022
145485,5,-325.0,6473905270,13957,2022
169643,28,12453.0,6493080640,14055,2022
137873,22,-349.0,6467572825,14066,2022
106937,6,-497.0,6453008795,13940,2022
103334,22,12130.0,6450456906,13972,2022
86510,27,-5304.0,6437237475,13877,2022
111422,30,-850.0,6454958204,13940,2022
96996,8,195.0,6445657742,13826,2022
98798,6,-1007.0,6446308882,13940,2022
78937,9,-1005.0,6431762419,13379,2022
127186,21,5024.0,6461960775,13980,2022
146269,33,-8284.0,6474427566,13877,2022
125197,3,-146.0,6461071650,13896,2022
