no,time,type,key,slot,player_slot,match_id,leagueid,unit,data_year
431024,1335.0,chatwheel,256,4.0,4.0,5474923028,12145,,2020
496099,-67.0,chatwheel,97002,6.0,129.0,5517096107,11510,,2020
477868,2246.0,chatwheel,263,2.0,2.0,5504425998,12170,,2020
449872,1162.0,chatwheel,63,7.0,130.0,5483371636,11602,,2020
446993,661.0,chatwheel,83001,4.0,4.0,5482235931,12017,,2020
462571,-70.0,chatwheel,128001,9.0,132.0,5490628178,12093,,2020
419752,145.0,chatwheel,21001,5.0,128.0,5471031868,12101,,2020
497117,-81.0,chatwheel,12,4.0,4.0,5518148857,12169,,2020
499776,2479.0,chatwheel,230,3.0,3.0,5519377683,11510,,2020
489423,2887.0,chatwheel,230,9.0,132.0,5510843930,12170,,2020
454677,1993.0,chatwheel,165,6.0,129.0,5486158021,11439,,2020
455986,2138.0,chatwheel,71,7.0,130.0,5487030073,12145,,2020
430814,1773.0,chatwheel,256,1.0,1.0,5474787635,11863,,2020
441744,1780.0,chatwheel,256,4.0,4.0,5479356215,11782,,2020
473293,2316.0,chatwheel,54,0.0,0.0,5501604902,11961,,2020
479096,-88.0,chat,#teambok,4.0,4.0,5505257305,12069,debil_2000,2020
460959,942.0,chatwheel,259,1.0,1.0,5490128248,11602,,2020
493214,1752.0,chat,sec,9.0,132.0,5514042866,12069,debil_2000,2020
498051,-87.0,chatwheel,255,9.0,132.0,5518680569,12096,,2020
495184,186.0,chatwheel,280,3.0,3.0,5516235286,12096,,2020
400741,2002.0,chatwheel,6,1.0,1.0,5463859579,12101,,2020
454861,1438.0,chatwheel,7,4.0,4.0,5486269588,11439,,2020
426162,1552.0,chatwheel,257,5.0,128.0,5473090765,11863,,2020
449742,2095.0,chatwheel,38002,8.0,131.0,5483336094,12017,,2020
494848,2047.0,chatwheel,63,2.0,2.0,5515685495,12169,,2020
448246,541.0,chatwheel,71,6.0,129.0,5483111712,12139,,2020
478159,1373.0,chatwheel,256,8.0,131.0,5504820673,12116,,2020
429585,1762.0,chatwheel,230,5.0,128.0,5474075354,12113,,2020
494568,2034.0,chatwheel,281,7.0,130.0,5515523578,12116,,2020
442896,2628.0,chatwheel,255,3.0,3.0,5480202805,12139,,2020
466519,-56.0,chatwheel,71,1.0,1.0,5496742226,12169,,2020
463531,2132.0,chatwheel,74,5.0,128.0,5491551639,11961,,2020
457371,1853.0,chatwheel,256,8.0,131.0,5488002420,11863,,2020
446570,1504.0,chatwheel,279,5.0,128.0,5482085085,11602,,2020
414636,1330.0,chat,np,8.0,131.0,5468987535,12101,Ezrail,2020
420569,1927.0,chatwheel,278,1.0,1.0,5471546161,11863,,2020
442366,-81.0,chatwheel,53003,7.0,130.0,5479909197,11863,,2020
466718,2039.0,chatwheel,128004,6.0,129.0,5496982982,12069,,2020
400699,604.0,chatwheel,5,5.0,128.0,5463859579,12101,,2020
498190,127.0,chatwheel,260,2.0,2.0,5518691855,12203,,2020
460008,1103.0,chatwheel,43001,4.0,4.0,5489596462,11863,,2020
433591,-72.0,chatwheel,275,9.0,132.0,5475937464,11863,,2020
454319,1229.0,chat,agha g,1.0,1.0,5486049163,11439,No Reason To Stay,2020
486374,1355.0,chatwheel,256,3.0,3.0,5509093077,12169,,2020
454026,2620.0,chatwheel,7,4.0,4.0,5485957584,11602,,2020
409289,310.0,chatwheel,10,3.0,3.0,5467021412,11602,,2020
477439,1709.0,chatwheel,230,2.0,2.0,5504177297,12170,,2020
441663,-89.0,chatwheel,3,0.0,0.0,5479356215,11782,,2020
415619,497.0,chatwheel,121001,6.0,129.0,5469122317,12005,,2020
478011,13.0,chatwheel,213,4.0,4.0,5504712540,12185,,2020
459908,-87.0,chatwheel,135,3.0,3.0,5489549334,11863,,2020
424686,2492.0,chatwheel,0,1.0,1.0,5472534074,12101,,2020
461369,1471.0,chat,мб гг,3.0,3.0,5490259883,12093,crossed o,2020
480601,311.0,chatwheel,62,2.0,2.0,5505840213,12185,,2020
474573,27.0,chat,==,9.0,132.0,5502819063,12182,"Hi,Haidilao?",2020
496036,2031.0,chatwheel,274,9.0,132.0,5517015051,12139,,2020
439048,-713.0,chatwheel,256,5.0,128.0,5477997993,12101,,2020
405015,-156.0,chatwheel,256,5.0,128.0,5465474477,12100,,2020
414619,374.0,chat,Sedc,4.0,4.0,5468987535,12101,Maradona,2020
489141,-88.0,chat,any a d m i n?,3.0,3.0,5510721773,12096,down for you always,2020
490757,-730.0,chat,admin ?,4.0,4.0,5511537064,12214,GG,2020
417892,1101.0,chatwheel,95,6.0,129.0,5470601103,12100,,2020
447231,1374.0,chatwheel,80,7.0,130.0,5482406558,12017,,2020
489526,-53.0,chatwheel,237,9.0,132.0,5510902198,12170,,2020
401810,806.0,chat,ty <3,3.0,3.0,5464162875,12101,:(,2020
423020,1222.0,chatwheel,41006,0.0,0.0,5472146659,12005,,2020
464301,-227.0,chatwheel,278,7.0,130.0,5492324283,11863,,2020
482590,461.0,chatwheel,275,8.0,131.0,5506851605,11914,,2020
400220,1841.0,chatwheel,126003,0.0,0.0,5463697922,12101,,2020
424390,-88.0,chat,g,0.0,0.0,5472524382,12101,Kuroky,2020
429983,-7.0,chatwheel,104003,0.0,0.0,5474226849,11863,,2020
424378,1407.0,chatwheel,93001,0.0,0.0,5472502450,12005,,2020
442310,1901.0,chatwheel,263,1.0,1.0,5479854203,11863,,2020
465257,2517.0,chat,gg,1.0,1.0,5494358242,12182,royal jelly,2020
416812,2025.0,chat,gg,5.0,128.0,5469702882,11863,112,2020
435664,2301.0,chatwheel,256,4.0,4.0,5476770645,12100,,2020
462869,1120.0,chatwheel,167,7.0,130.0,5490856732,11863,,2020
455990,1325.0,chat,GG,3.0,3.0,5487036149,11249,DSADASDASD,2020
420306,1999.0,chatwheel,256,8.0,131.0,5471436526,11863,,2020
418738,1423.0,chatwheel,2,5.0,128.0,5470745532,12101,,2020
418620,1697.0,chatwheel,72001,1.0,1.0,5470736583,12100,,2020
468907,-80.0,chat,)))))))),2.0,2.0,5499170278,12175,[↓AW↑] V V V FUN,2020
400518,372.0,chatwheel,71,8.0,131.0,5463820090,12101,,2020
469471,1667.0,chatwheel,256,0.0,0.0,5499535120,12169,,2020
470743,2549.0,chatwheel,132,2.0,2.0,5500386655,12093,,2020
431683,686.0,chatwheel,71,5.0,128.0,5475079729,12145,,2020
427232,1231.0,chatwheel,9003,2.0,2.0,5473481083,12005,,2020
493008,2819.0,chat,gG,0.0,0.0,5513845182,11510,Fraudster,2020
457050,-77.0,chat,hf ,4.0,4.0,5487703442,12113,chill baby,2020
490913,3030.0,chatwheel,128002,7.0,130.0,5511563512,12214,,2020
482968,1395.0,chatwheel,230,0.0,0.0,5507279715,12185,,2020
449885,1464.0,chatwheel,265,5.0,128.0,5483371636,11602,,2020
485312,462.0,chatwheel,71,3.0,3.0,5508570566,12214,,2020
439623,1061.0,chatwheel,275,9.0,132.0,5478242190,12101,,2020
407774,152.0,chatwheel,120003,3.0,3.0,5466643789,11863,,2020
443089,-82.0,chatwheel,71,4.0,4.0,5480444096,12113,,2020
405569,448.0,chatwheel,71,2.0,2.0,5465577559,12100,,2020
488386,1716.0,chatwheel,256,5.0,128.0,5510284450,12185,,2020
441895,37.0,chatwheel,7,9.0,132.0,5479569103,12113,,2020
461988,2370.0,chatwheel,34,5.0,128.0,5490419708,12113,,2020
413076,219.0,chatwheel,66,6.0,129.0,5468527201,12005,,2020
467219,654.0,chatwheel,277,4.0,4.0,5497491398,12175,,2020
498672,115.0,chatwheel,100003,2.0,2.0,5518894550,12203,,2020
417938,1369.0,chatwheel,54,4.0,4.0,5470609019,12100,,2020
409696,1775.0,chat,ty,0.0,0.0,5467107612,11602,Fz,2020
468197,-53.0,chatwheel,277,3.0,3.0,5498627962,12139,,2020
412880,28.0,chatwheel,256,0.0,0.0,5468518009,12005,,2020
444202,-112.0,chatwheel,256,2.0,2.0,5480885959,12113,,2020
489913,-817.0,chatwheel,54,3.0,3.0,5511017863,11961,,2020
476480,-557.0,chatwheel,65,0.0,0.0,5503905676,12160,,2020
483703,-88.0,chatwheel,226,6.0,129.0,5507670628,12116,,2020
433035,1478.0,chat,GG,4.0,4.0,5475726526,11889,el carrito rayo macquin,2020
456194,41.0,chatwheel,71,6.0,129.0,5487196722,12145,,2020
416224,2514.0,chat,G,0.0,0.0,5469235734,12100,trY,2020
474648,2147.0,chatwheel,7,7.0,130.0,5502890178,12182,,2020
417781,981.0,chatwheel,2,2.0,2.0,5470523478,12100,,2020
461621,-891.0,chat,"Блин, незадача.",8.0,131.0,5490332236,12093,crossed o,2020
474798,734.0,chatwheel,65,0.0,0.0,5502905408,12160,,2020
471717,1384.0,chatwheel,230,3.0,3.0,5501267319,12170,,2020
492361,1468.0,chat,GG ,7.0,130.0,5512857149,12214,ICEKERG,2020
485620,353.0,chatwheel,230,7.0,130.0,5508697308,12214,,2020
470742,2548.0,chatwheel,132,2.0,2.0,5500386655,12093,,2020
404094,141.0,chatwheel,54,9.0,132.0,5465280502,12101,,2020
493612,2290.0,chat,gg,5.0,128.0,5514498093,11510,1111,2020
424511,1817.0,chatwheel,121002,7.0,130.0,5472525543,12101,,2020
476286,798.0,chatwheel,256,4.0,4.0,5503828573,12170,,2020
425012,-61.0,chatwheel,0,0.0,0.0,5472616849,12101,,2020
473099,1410.0,chatwheel,0,4.0,4.0,5501604902,11961,,2020
492690,962.0,chatwheel,264,0.0,0.0,5513324150,12116,,2020
474462,-89.0,chat,......................................,3.0,3.0,5502815233,12170,free mmr,2020
406580,-349.0,chatwheel,61,5.0,128.0,5465877194,12101,,2020
411164,1898.0,chatwheel,94002,0.0,0.0,5468065178,11863,,2020
427491,1722.0,chatwheel,32004,6.0,129.0,5473505347,11961,,2020
496033,1831.0,chatwheel,282,9.0,132.0,5517015051,12139,,2020
463870,1864.0,chatwheel,54,5.0,128.0,5491648226,11961,,2020
422372,2.0,chatwheel,70,5.0,128.0,5472035279,11961,,2020
489512,-70.0,chatwheel,260,9.0,132.0,5510902198,12170,,2020
413613,1589.0,chatwheel,242,4.0,4.0,5468646252,11979,,2020
468266,-81.0,chatwheel,120001,9.0,132.0,5498755870,12175,,2020
448418,-73.0,chat,hf hf,2.0,2.0,5483219030,11602,Ngenskuyy,2020
454494,-7.0,chatwheel,269,5.0,128.0,5486127973,12113,,2020
424480,771.0,chatwheel,76,0.0,0.0,5472525543,12101,,2020
468827,2309.0,chat,gpp,5.0,128.0,5499118975,10650,Ricca,2020
414070,1415.0,chatwheel,265,2.0,2.0,5468767302,12101,,2020
496881,-117.0,chatwheel,269,7.0,130.0,5518028158,12183,,2020
425236,95.0,chat,ty ke nazadi:D,5.0,128.0,5472693108,12100,trY,2020
464063,215.0,chatwheel,22002,4.0,4.0,5492147125,11863,,2020
453255,1408.0,chatwheel,119,1.0,1.0,5485273066,11863,,2020
421041,1315.0,chatwheel,87003,2.0,2.0,5471767032,11863,,2020
419867,1376.0,chatwheel,63,2.0,2.0,5471135598,11863,,2020
432824,636.0,chatwheel,53002,7.0,130.0,5475605397,11863,,2020
478373,347.0,chatwheel,271,9.0,132.0,5504884862,12116,,2020
465842,-75.0,chatwheel,272,0.0,0.0,5495466370,12182,,2020
478162,1396.0,chatwheel,96005,7.0,130.0,5504820673,12116,,2020
415213,-16.0,chatwheel,95004,2.0,2.0,5469081309,12101,,2020
424272,-771.0,chatwheel,263,3.0,3.0,5472483618,11647,,2020
499251,1392.0,chatwheel,61,7.0,130.0,5519168624,12069,,2020
418263,1084.0,chatwheel,71,1.0,1.0,5470623242,12101,,2020
415965,286.0,chatwheel,156,0.0,0.0,5469151857,11979,,2020
435413,360.0,chatwheel,7,9.0,132.0,5476726109,12101,,2020
404510,2154.0,chatwheel,71,9.0,132.0,5465372808,12100,,2020
400182,734.0,chatwheel,256,0.0,0.0,5463697922,12101,,2020
453113,-4.0,chatwheel,265,7.0,130.0,5485216602,11863,,2020
437385,472.0,chatwheel,7004,9.0,132.0,5477643402,12122,,2020
413740,-89.0,chatwheel,5,1.0,1.0,5468723479,12005,,2020
475017,-136.0,chatwheel,8,5.0,128.0,5502987334,12160,,2020
422957,-15.0,chatwheel,71,2.0,2.0,5472128430,12100,,2020
445765,-46.0,chatwheel,71,8.0,131.0,5481851209,12113,,2020
451056,1204.0,chatwheel,51001,8.0,131.0,5484296382,12145,,2020
440242,-13.0,chatwheel,71,9.0,132.0,5478673322,12145,,2020
464265,2390.0,chatwheel,275,7.0,130.0,5492227432,11863,,2020
402107,1685.0,chatwheel,260,8.0,131.0,5464196881,11979,,2020
498742,-62.0,chatwheel,104003,0.0,0.0,5518907044,12069,,2020
495704,147.0,chatwheel,118,3.0,3.0,5516842781,12160,,2020
422625,1229.0,chatwheel,54,5.0,128.0,5472035279,11961,,2020
409975,522.0,chatwheel,48004,9.0,132.0,5467273406,12098,,2020
473117,1509.0,chatwheel,12,0.0,0.0,5501604902,11961,,2020
468879,2696.0,chat,lu ga bikin bm si yu,5.0,128.0,5499118975,10650,Ricca,2020
433740,-40.0,chat,hi blue,5.0,128.0,5476000769,11863,0,2020
481255,1573.0,chatwheel,23001,1.0,1.0,5506292035,12169,,2020
413876,548.0,chatwheel,8,1.0,1.0,5468759229,12101,,2020
461219,1896.0,chat,GG,8.0,131.0,5490195918,12139,Alright,2020
455202,-53.0,chatwheel,242,9.0,132.0,5486528160,12113,,2020
445769,-28.0,chatwheel,263,5.0,128.0,5481851209,12113,,2020
596275,-1005.0,chatwheel,263,0.0,0.0,5577393373,12245,,2020
522712,2587.0,chat,gg,0.0,0.0,5538852628,12238,999,2020
531942,-69.0,chatwheel,257,7.0,130.0,5543337263,12227,,2020
587283,366.0,chatwheel,58003,3.0,3.0,5574399425,12245,,2020
513342,2509.0,chatwheel,211,4.0,4.0,5532123346,12116,,2020
591812,-88.0,chatwheel,235,2.0,2.0,5576253895,12245,,2020
584358,1408.0,chatwheel,62,3.0,3.0,5572617927,12245,,2020
593377,1156.0,chatwheel,74,5.0,128.0,5576351087,12205,,2020
599636,390.0,chatwheel,156,9.0,132.0,5579110778,12270,,2020
581536,-701.0,chatwheel,191,5.0,128.0,5570673550,12245,,2020
542728,-74.0,chatwheel,256,1.0,1.0,5549800427,12229,,2020
571273,-474.0,chatwheel,265,0.0,0.0,5565840893,12245,,2020
554304,211.0,chatwheel,41001,5.0,128.0,5555589257,12245,,2020
591355,1083.0,chatwheel,193,7.0,130.0,5575930694,12245,,2020
501249,549.0,chatwheel,230,0.0,0.0,5521080317,12069,,2020
558497,1213.0,chatwheel,54,5.0,128.0,5557937410,12205,,2020
522096,398.0,chatwheel,107001,4.0,4.0,5538539325,12230,,2020
532906,693.0,chatwheel,97001,6.0,129.0,5543718156,12184,,2020
547040,1150.0,chat,gg,0.0,0.0,5552095146,12230,my,2020
591207,839.0,chatwheel,7,3.0,3.0,5575878357,12245,,2020
544077,723.0,chatwheel,54,0.0,0.0,5550231260,11961,,2020
531048,-45.0,chatwheel,17002,9.0,132.0,5542712124,12169,,2020
524191,2508.0,chat,GG,5.0,128.0,5539875022,12074,GL,2020
511968,-71.0,chatwheel,230,7.0,130.0,5530751294,12116,,2020
510443,1295.0,chatwheel,282,5.0,128.0,5529161217,12096,,2020
541072,-42.0,chatwheel,230,5.0,128.0,5548770133,12093,,2020
575565,-57.0,chatwheel,282,4.0,4.0,5567954550,12245,,2020
530537,1549.0,chatwheel,276,5.0,128.0,5542288159,12238,,2020
585719,763.0,chatwheel,61,1.0,1.0,5573650637,12245,,2020
560710,-88.0,chat,net prob sec,8.0,131.0,5559315352,12245,BDz,2020
522545,-822.0,chatwheel,213,6.0,129.0,5538796397,12184,,2020
512829,706.0,chatwheel,1,3.0,3.0,5531687946,12093,,2020
532106,1589.0,chatwheel,68001,1.0,1.0,5543361437,12239,,2020
540830,465.0,chatwheel,272,5.0,128.0,5548578227,12230,,2020
567926,2053.0,chatwheel,7,2.0,2.0,5563852051,12116,,2020
506602,-74.0,chatwheel,62,0.0,0.0,5525306768,11510,,2020
500592,3703.0,chatwheel,277,6.0,129.0,5520596079,12183,,2020
510415,782.0,chatwheel,280,8.0,131.0,5529161217,12096,,2020
566996,-703.0,chatwheel,271,2.0,2.0,5563252650,12242,,2020
525913,-76.0,chat,ну че там с деньгами?,9.0,132.0,5540723086,12238,#NAME?,2020
585207,-69.0,chat,"same hero, all pick ",11.0,,5573290339,12229,Perfect World Bot,2020
596808,76.0,chatwheel,255,7.0,130.0,5577721375,12245,,2020
541561,1577.0,chatwheel,276,5.0,128.0,5549036631,12238,,2020
530532,1441.0,chatwheel,276,5.0,128.0,5542288159,12238,,2020
574902,-85.0,chatwheel,230,7.0,130.0,5567565839,12245,,2020
599060,848.0,chatwheel,55004,7.0,130.0,5578794176,12245,,2020
567290,2744.0,chatwheel,165,4.0,4.0,5563388116,12238,,2020
536354,23.0,chatwheel,266,7.0,130.0,5545956347,12238,,2020
532751,-26.0,chatwheel,121006,2.0,2.0,5543620596,12227,,2020
515927,1883.0,chat,gg,3.0,3.0,5534258158,11668,Cloud,2020
540839,971.0,chatwheel,171,8.0,131.0,5548578227,12230,,2020
526413,-84.0,chat,XD,5.0,128.0,5541162908,12229,"""NeXuS""",2020
528215,124.0,chatwheel,276,2.0,2.0,5541334561,12074,,2020
508354,-42.0,chatwheel,284,3.0,3.0,5526697901,12183,,2020
556603,1855.0,chatwheel,2,5.0,128.0,5556991818,12245,,2020
575686,67.0,chatwheel,259,8.0,131.0,5567985673,12229,,2020
554614,547.0,chatwheel,71,1.0,1.0,5555686055,12169,,2020
520321,1420.0,chat,GG,5.0,128.0,5538290228,12239,H.God,2020
578323,-67.0,chat,idk sir,1.0,1.0,5568879443,12229,Fuad BOSS,2020
599860,-4.0,chatwheel,104001,8.0,131.0,5579224261,12205,,2020
515014,-88.0,chat,not sure,1.0,1.0,5533098972,11510,Jaunuel,2020
578404,1471.0,chat,gg,0.0,0.0,5568879443,12229,123311223,2020
503328,820.0,chatwheel,71,4.0,4.0,5523047210,12096,,2020
512606,616.0,chatwheel,71,9.0,132.0,5531498063,12238,,2020
599982,309.0,chat,try?,3.0,3.0,5579235066,12245,barl0,2020
564874,899.0,chatwheel,7,8.0,131.0,5561985161,12245,,2020
564961,1516.0,chatwheel,80,3.0,3.0,5562015555,12169,,2020
581419,1522.0,chatwheel,7,7.0,130.0,5570611683,12229,,2020
508146,62.0,chatwheel,270,8.0,131.0,5526549103,12116,,2020
591711,-84.0,chat,last game boss,7.0,130.0,5576234114,12229,ljcute,2020
523986,1245.0,chatwheel,72001,1.0,1.0,5539619473,12116,,2020
555337,-65.0,chatwheel,284,5.0,128.0,5556369660,12230,,2020
590328,-71.0,chatwheel,97001,1.0,1.0,5575548479,12245,,2020
589887,3326.0,chatwheel,259,8.0,131.0,5575197423,12245,,2020
507790,196.0,chatwheel,1,8.0,131.0,5525732018,11249,,2020
577869,817.0,chatwheel,282,2.0,2.0,5568842361,12229,,2020
539729,668.0,chatwheel,74004,7.0,130.0,5547672051,12169,,2020
554795,1650.0,chat,gg,3.0,3.0,5556048051,12239,Swifty,2020
569724,-39.0,chat,без негатива,5.0,128.0,5564921307,12245,Hope dies last,2020
552403,746.0,chatwheel,54,0.0,0.0,5554919751,12205,,2020
561875,-85.0,chat,sry go,3.0,3.0,5560021290,12245,ритм сердца,2020
594012,3134.0,chatwheel,74,5.0,128.0,5576351087,12205,,2020
509568,-72.0,chatwheel,270,2.0,2.0,5528030722,12074,,2020
596370,-71.0,chatwheel,256,0.0,0.0,5577422172,12116,,2020
523371,1842.0,chatwheel,265,6.0,129.0,5539294394,12238,,2020
550302,-666.0,chatwheel,265,2.0,2.0,5553941123,12230,,2020
500884,1437.0,chatwheel,1003,4.0,4.0,5520841971,12096,,2020
522049,-204.0,chatwheel,269,1.0,1.0,5538539325,12230,,2020
518312,703.0,chat,G,0.0,0.0,5536815514,12230,TMD.Tawan.FX.RIDER,2020
599448,1964.0,chat,Gege,8.0,131.0,5578948087,12245,Ozh icha gluth izh sol,2020
552692,1091.0,chatwheel,71,3.0,3.0,5554948179,12230,,2020
595115,1275.0,chatwheel,278,3.0,3.0,5577087660,12229,,2020
577210,850.0,chatwheel,281,9.0,132.0,5568817105,12229,,2020
582086,1589.0,chatwheel,96003,8.0,131.0,5570887562,12245,,2020
502562,879.0,chatwheel,71,4.0,4.0,5522462944,12183,,2020
592786,1430.0,chat,GG,6.0,129.0,5576289316,11249,FB.thhh,2020
547720,-88.0,chat,Is there a problem?,16.0,,5552630534,12116,[TVV] Caosfenix,2020
590575,-89.0,chatwheel,33004,6.0,129.0,5575691083,12229,,2020
563803,1412.0,chatwheel,62,3.0,3.0,5561088781,12270,,2020
551926,1551.0,chatwheel,12,5.0,128.0,5554845457,12205,,2020
512809,527.0,chatwheel,1,3.0,3.0,5531687946,12093,,2020
509970,2.0,chatwheel,259,7.0,130.0,5528811856,12116,,2020
595947,17.0,chatwheel,220,0.0,0.0,5577289779,12229,,2020
555260,1586.0,chatwheel,131,2.0,2.0,5556309148,12205,,2020
534733,7.0,chatwheel,31001,4.0,4.0,5544558205,12227,,2020
524079,68.0,chat,g,5.0,128.0,5539742238,12239,天神下凡,2020
536164,391.0,chatwheel,226,1.0,1.0,5545858432,12116,,2020
540483,732.0,chatwheel,280,4.0,4.0,5548249422,12239,,2020
543515,-85.0,chat,so long,7.0,130.0,5550132786,12227,0,2020
569265,1127.0,chatwheel,7,3.0,3.0,5564571352,12253,,2020
570103,1251.0,chatwheel,41006,9.0,132.0,5565051929,12245,,2020
549650,59.0,chat,ddos mode,0.0,0.0,5553575708,12222,PH-,2020
545579,26.0,chat,sry,6.0,129.0,5550991633,12242,keep calm,2020
569293,1418.0,chatwheel,273,1.0,1.0,5564606263,12245,,2020
515020,-88.0,chat,map 2 Singapore server,10.0,,5533098972,11510,OB1,2020
577510,1221.0,chat,TY,2.0,2.0,5568823456,12229,bingo,2020
531024,5.0,chatwheel,211,4.0,4.0,5542661120,12116,,2020
596099,1723.0,chatwheel,136,6.0,129.0,5577331493,12245,,2020
577868,816.0,chatwheel,283,0.0,0.0,5568842361,12229,,2020
549872,2182.0,chatwheel,7,9.0,132.0,5553690148,12222,,2020
546993,-83.0,chat,nice smurf,1.0,1.0,5552072641,12238,dzdzdz,2020
562571,-61.0,chat,1sekunda!,0.0,0.0,5560297497,12245,@LeBronDota,2020
519752,1623.0,chatwheel,167,7.0,130.0,5537795445,12116,,2020
597117,-52.0,chatwheel,65003,5.0,128.0,5577849781,12270,,2020
599776,1224.0,chatwheel,0,1.0,1.0,5579149078,12205,,2020
589423,1811.0,chatwheel,267,3.0,3.0,5575016836,12205,,2020
554677,220.0,chatwheel,58,6.0,129.0,5555707360,12245,,2020
555986,223.0,chatwheel,272,6.0,129.0,5556530184,12230,,2020
530814,1722.0,chatwheel,191,5.0,128.0,5542517318,12184,,2020
541744,32.0,chatwheel,100004,5.0,128.0,5549180669,12242,,2020
573293,2407.0,chatwheel,284,6.0,129.0,5567076880,12245,,2020
579096,-54.0,chat,Rc,1.0,1.0,5568983882,12229,2,2020
560959,2253.0,chatwheel,282,6.0,129.0,5559409070,12245,,2020
593214,677.0,chatwheel,74,5.0,128.0,5576351087,12205,,2020
598051,2086.0,chatwheel,71,0.0,0.0,5578434239,12229,,2020
595184,775.0,chat,G,5.0,128.0,5577105970,12242,Pusto( v golove),2020
500741,550.0,chat,GWR,1.0,1.0,5520770273,11510,Mei,2020
554861,1744.0,chatwheel,111004,9.0,132.0,5556051242,12245,,2020
526162,1725.0,chatwheel,260,5.0,128.0,5540972446,12238,,2020
549742,1766.0,chatwheel,7,9.0,132.0,5553606806,12242,,2020
594848,-88.0,chatwheel,284,8.0,131.0,5576988121,12229,,2020
548246,482.0,chat,gwr,4.0,4.0,5553178924,12222,Pink Omega,2020
578159,706.0,chatwheel,8,8.0,131.0,5568873671,12229,,2020
529585,1511.0,chatwheel,114,0.0,0.0,5541844974,12184,,2020
594568,-86.0,chatwheel,71001,3.0,3.0,5576738583,12245,,2020
542896,-71.0,chatwheel,46001,2.0,2.0,5549890311,12227,,2020
566519,916.0,chatwheel,71,7.0,130.0,5562893162,12270,,2020
563531,-69.0,chatwheel,71,5.0,128.0,5560839167,12116,,2020
557371,2092.0,chatwheel,275,7.0,130.0,5557817162,12245,,2020
546570,614.0,chatwheel,282,0.0,0.0,5551685248,12245,,2020
514636,3377.0,chat,GG,8.0,131.0,5532700022,12139,烈烈风中丶,2020
520569,1344.0,chatwheel,74,5.0,128.0,5538383318,11961,,2020
542366,-61.0,chatwheel,71,0.0,0.0,5549652759,12116,,2020
566718,2157.0,chatwheel,156,9.0,132.0,5562980083,12230,,2020
500699,2023.0,chatwheel,101002,3.0,3.0,5520756940,12096,,2020
598190,25.0,chat,go,4.0,4.0,5578565061,12229,:D,2020
560008,-82.0,chatwheel,62,7.0,130.0,5558742069,12238,,2020
533591,-4.0,chatwheel,18001,1.0,1.0,5544326758,12116,,2020
554319,1023.0,chatwheel,280,5.0,128.0,5555589257,12245,,2020
586374,-92.0,chatwheel,63,9.0,132.0,5574056912,12093,,2020
554026,792.0,chatwheel,49001,8.0,131.0,5555520027,12245,,2020
509289,309.0,chatwheel,284,8.0,131.0,5527648054,11961,,2020
577439,1423.0,chatwheel,98004,8.0,131.0,5568822126,12229,,2020
541663,21.0,chatwheel,265,7.0,130.0,5549099439,12242,,2020
515619,-87.0,chat,sec,8.0,131.0,5533948907,12116,blink dagger overrated,2020
578011,181.0,chatwheel,265,9.0,132.0,5568868078,12229,,2020
559908,-68.0,chat,sec,4.0,4.0,5558652515,12229,XAXAXA,2020
524686,2061.0,chatwheel,75,3.0,3.0,5540119129,11961,,2020
561369,2880.0,chat,gg,7.0,130.0,5559712173,12230,"10,000 Saiba joichiro",2020
580601,841.0,chatwheel,67004,1.0,1.0,5570102396,12270,,2020
574573,1778.0,chatwheel,280,5.0,128.0,5567259544,12239,,2020
596036,1644.0,chatwheel,110003,0.0,0.0,5577289779,12229,,2020
539048,-47.0,chat,GL HF,9.0,132.0,5547117890,12230,cant fucking die,2020
505015,1005.0,chatwheel,80,5.0,128.0,5523895380,12093,,2020
514619,406.0,chatwheel,255,2.0,2.0,5532700022,12139,,2020
589141,859.0,chatwheel,54,0.0,0.0,5575016836,12205,,2020
