no,minute,exp,match_id,leagueid,data_year
522671,20,8757.0,6294720605,13725,2021
454282,9,946.0,6255204449,13659,2021
523235,2,20.0,6294823766,13725,2021
524507,25,8048.0,6295721725,13647,2021
485447,4,41.0,6282871190,13742,2021
480996,18,-2921.0,6279295358,13689,2021
546772,1,0.0,6314971927,13647,2021
510814,7,1054.0,6291534490,13690,2021
544677,25,-2336.0,6313456565,13752,2021
536732,21,-8362.0,6307215835,13709,2021
503649,8,2527.0,6289118161,13714,2021
539076,13,2800.0,6309293057,13717,2021
493387,31,19464.0,6285050788,13756,2021
461538,9,1347.0,6260728295,13442,2021
496853,29,-5687.0,6286174708,13714,2021
459333,28,2826.0,6260364438,13647,2021
542150,4,30.0,6311514872,13690,2021
495659,47,13787.0,6286017479,13714,2021
515752,44,5753.0,6293958915,13509,2021
466840,28,-5292.0,6265923677,13622,2021
520983,16,11692.0,6294546441,13725,2021
552436,23,2471.0,6318691849,13690,2021
471702,4,353.0,6270564926,13659,2021
463460,22,-3883.0,6262463697,13622,2021
521961,16,-6343.0,6294628572,13725,2021
466644,29,5882.0,6265797163,13622,2021
497966,21,2003.0,6286608542,13622,2021
543677,40,-22950.0,6312542735,13709,2021
530244,46,-21596.0,6301694861,13762,2021
537467,31,7935.0,6307897589,13379,2021
486799,6,-361.0,6283078826,13742,2021
509958,19,-10667.0,6291063040,13509,2021
469988,5,-613.0,6269164161,13379,2021
528412,16,3467.0,6299771414,13528,2021
471545,37,940.0,6270461532,13622,2021
515385,9,720.0,6293866569,13753,2021
528562,6,-788.0,6300111419,13748,2021
525481,12,-4752.0,6296304342,13725,2021
546125,5,216.0,6314454509,13712,2021
539384,18,-361.0,6309379003,13690,2021
524506,24,6723.0,6295721725,13647,2021
457858,5,81.0,6259039842,13442,2021
547376,13,-2249.0,6315187924,13682,2021
478275,1,0.0,6277231595,13379,2021
530050,21,6517.0,6301552082,13762,2021
478776,10,1591.0,6277535713,13442,2021
526863,27,-7296.0,6297833023,13690,2021
546454,26,-20600.0,6314845729,13752,2021
528226,15,-4772.0,6299345992,13738,2021
460344,32,17885.0,6260468024,13647,2021
464928,15,-814.0,6264204875,13622,2021
481255,1,50.0,6279721945,13572,2021
549797,9,-3657.0,6316867781,13717,2021
517634,3,-259.0,6294361502,13725,2021
476136,12,-176.0,6274556236,13442,2021
543276,28,-6476.0,6312260563,13747,2021
467377,31,-9031.0,6266246986,13379,2021
522030,23,-13239.0,6294632033,13725,2021
502182,10,312.0,6288368762,13756,2021
508258,17,4755.0,6289692790,13756,2021
478244,3,-280.0,6277202507,13676,2021
522591,3,-235.0,6294696161,13725,2021
467834,12,-1244.0,6267305898,13622,2021
550645,6,34.0,6317434885,13774,2021
479000,27,935.0,6277725509,13442,2021
517827,25,8006.0,6294361983,13725,2021
507019,26,2966.0,6289307889,13714,2021
474805,36,8300.0,6273495976,13659,2021
473631,36,18612.0,6272310172,13647,2021
486588,7,366.0,6283029310,13742,2021
532137,41,-17400.0,6303184373,13762,2021
519606,29,0.0,6294455444,13682,2021
531926,14,-1820.0,6303039075,13762,2021
468977,13,-159.0,6268085011,13379,2021
478036,29,-15815.0,6277067607,13622,2021
553015,18,-4070.0,6319152112,13804,2021
472027,13,-767.0,6270697653,13442,2021
469729,14,412.0,6268888609,13622,2021
489177,32,-11803.0,6283302410,13690,2021
458274,13,-391.0,6259363153,13442,2021
453946,34,-18391.0,6254750241,13567,2021
506877,7,457.0,6289298533,13714,2021
491149,15,524.0,6283782758,13690,2021
467504,21,-2321.0,6266419656,13379,2021
528781,26,-7251.0,6300249067,13690,2021
476721,29,14802.0,6275202521,13572,2021
499529,30,15579.0,6287832486,13740,2021
504820,26,21251.0,6289126235,13714,2021
494006,23,-1059.0,6285360006,13690,2021
518029,3,-127.0,6294364770,13725,2021
455871,34,16694.0,6256886884,13659,2021
552506,17,-5306.0,6318723406,13804,2021
549468,3,-61.0,6316731994,13690,2021
476389,17,-3235.0,6274792699,13379,2021
463739,19,9949.0,6262636403,13442,2021
526881,4,561.0,6297833207,13690,2021
522643,28,24220.0,6294704261,13725,2021
487504,35,632.0,6283176973,13756,2021
535019,20,-10517.0,6305993587,13752,2021
467640,18,-991.0,6266886059,13572,2021
514983,31,5041.0,6293248016,13725,2021
508966,12,-8935.0,6290296148,13690,2021
499533,34,6406.0,6287832486,13740,2021
66858,43,-19917.0,6420986482,13894,2022
576476,21,-8138.0,6343955409,13816,2021
2525,29,8707.0,6357304033,13690,2022
57866,16,8544.0,6411903073,13613,2022
567106,4,-115.0,6332203833,13740,2021
62395,22,-5116.0,6416915134,13572,2022
54941,32,-12749.0,6408575409,13796,2022
63960,30,10374.0,6418293260,13877,2022
70219,24,-3763.0,6423183115,13877,2022
52119,19,4021.0,6405023071,13572,2022
13311,23,-5823.0,6367895537,13690,2022
41856,14,-2620.0,6393563980,13710,2022
24887,17,-2475.0,6377990679,13748,2022
61938,18,-2923.0,6416192083,13877,2022
555013,53,-26346.0,6320644835,13742,2021
29080,22,1068.0,6382407885,13710,2022
575860,15,-50.0,6342534720,13690,2021
3489,26,-13435.0,6358566659,13796,2022
17623,6,256.0,6371338013,13740,2022
61790,9,-391.0,6416064159,13379,2022
14660,6,-285.0,6369035961,13712,2022
1631,37,9399.0,6356615027,13754,2022
577955,4,60.0,6345166710,13690,2021
565732,31,24541.0,6331213503,13379,2021
564207,10,1305.0,6329623750,13690,2021
11655,11,282.0,6365729019,13754,2022
46148,35,-6322.0,6398156091,13894,2022
1120,13,1541.0,6356452695,13796,2022
56302,12,-10402.0,6409925146,13572,2022
31293,8,648.0,6384288528,13738,2022
576309,18,-5843.0,6343310838,13690,2021
566593,6,490.0,6331603551,13690,2021
2689,10,-923.0,6357627758,13690,2022
11413,17,-1241.0,6365564046,13863,2022
38509,31,23978.0,6389594620,13738,2022
560366,10,-2571.0,6325730181,13690,2021
554356,15,2306.0,6319894525,13762,2021
564179,20,3477.0,6329607016,13690,2021
37579,20,920.0,6388953008,13796,2022
579677,41,-12192.0,6346716823,13690,2021
55790,6,-793.0,6409292973,13877,2022
67391,5,535.0,6421249549,13877,2022
12144,25,-9727.0,6366180070,13690,2022
1115,8,979.0,6356452695,13796,2022
45485,53,-57518.0,6397586882,13572,2022
69643,6,1028.0,6422858267,13894,2022
37873,50,1855.0,6389079885,13647,2022
6937,28,11433.0,6361945572,13748,2022
3334,20,-8372.0,6358480733,13716,2022
569691,2,-13.0,6334668484,13809,2021
11422,26,-5885.0,6365564046,13863,2022
580177,6,359.0,6347629730,13816,2021
581979,16,-936.0,6350285201,13690,2021
562118,12,-2362.0,6327242000,13682,2021
27186,9,1188.0,6380634943,13709,2022
46269,40,-2401.0,6398258492,13796,2022
25197,14,-1187.0,6378190329,13690,2022
574085,13,-1719.0,6338670883,13379,2021
48906,25,2058.0,6400836355,13379,2022
70443,10,-1388.0,6423693915,13940,2022
568778,33,2033.0,6333642329,13379,2021
48987,51,0.0,6400893644,13877,2022
557092,32,-4341.0,6323180646,13690,2021
566370,4,336.0,6331466462,13748,2021
70565,3,218.0,6423874011,13940,2022
35457,22,2931.0,6387405472,13647,2022
35544,2,-35.0,6387481373,13877,2022
52002,15,-2749.0,6404948369,13572,2022
561910,17,7230.0,6327185159,13647,2021
62294,30,2254.0,6416550839,13379,2022
577750,2,120.0,6344823696,13816,2021
25920,13,3636.0,6378927992,13738,2022
60911,16,672.0,6414867153,13379,2022
60470,9,-317.0,6414211450,13379,2022
561554,35,34372.0,6327027898,13762,2021
48452,1,0.0,6400331867,13877,2022
10312,10,-1004.0,6364133903,13809,2022
25378,24,6658.0,6378291529,13690,2022
40307,22,3115.0,6391364892,13877,2022
22986,42,29547.0,6376066251,13716,2022
32458,10,-564.0,6385337554,13796,2022
64595,16,2549.0,6419161782,13796,2022
563332,23,6478.0,6328189732,13713,2021
66953,29,11070.0,6421056522,13894,2022
577135,29,-3103.0,6344358985,13379,2021
20885,7,-1083.0,6374368111,13796,2022
554648,20,8418.0,6320123882,13379,2021
575813,3,466.0,6342521286,13816,2021
572076,5,24.0,6336602975,13816,2021
70031,21,-260.0,6423063194,13877,2022
23275,25,7216.0,6376192769,13716,2022
65698,33,-12319.0,6419831262,13379,2022
47793,30,2242.0,6399684575,13894,2022
52669,2,0.0,6406301797,13877,2022
556326,10,1751.0,6322353510,13690,2021
63369,11,2294.0,6417703614,13940,2022
18303,2,88.0,6371804001,13690,2022
61158,18,6951.0,6415467759,13894,2022
34386,27,7546.0,6386936920,13796,2022
22509,33,-12199.0,6375770323,13712,2022
566573,31,477.0,6331575000,13748,2021
563734,42,-15966.0,6329223407,13690,2021
66530,11,669.0,6420794143,13613,2022
25843,4,239.0,6378760217,13690,2022
5316,5,266.0,6360356286,13809,2022
577843,2,159.0,6344947700,13816,2021
6747,11,2046.0,6361844771,13796,2022
11066,36,-20298.0,6365076439,13742,2022
14098,29,-11687.0,6368489982,13709,2022
39848,17,2956.0,6390929704,13747,2022
40686,28,3120.0,6392555364,13754,2022
20233,1,0.0,6373473785,13379,2022
16162,15,-670.0,6369891971,13690,2022
39876,11,-1964.0,6390993254,13740,2022
568784,39,5798.0,6333642329,13379,2021
48093,6,48.0,6399918497,13894,2022
1607,13,3738.0,6356615027,13754,2022
66682,29,-11316.0,6420869319,13894,2022
48451,28,-17873.0,6400275690,13379,2022
20455,30,-14758.0,6373683932,13740,2022
17576,1,50.0,6371301210,13690,2022
33154,9,1613.0,6385679875,13747,2022
573516,26,4440.0,6338358951,13809,2021
67700,8,-1764.0,6421379729,13877,2022
70359,29,-8499.0,6423542679,13379,2022
60006,6,59.0,6413905044,13796,2022
25260,47,20106.0,6378197530,13809,2022
26569,34,37508.0,6380143397,13809,2022
1397,9,-875.0,6356555723,13716,2022
12327,34,-2595.0,6366393850,13379,2022
43876,25,-9510.0,6395871697,13886,2022
49679,18,-960.0,6401862608,13796,2022
31542,14,2149.0,6384734705,13741,2022
63797,42,-17908.0,6418098755,13877,2022
68634,37,5547.0,6422391387,13796,2022
65767,9,79.0,6419970145,13379,2022
554505,9,1329.0,6320019161,13690,2021
25444,17,957.0,6378314101,13747,2022
579926,26,11585.0,6347497091,13796,2021
20325,5,954.0,6373561201,13740,2022
65431,8,26.0,6419648991,13877,2022
18829,28,4484.0,6372355177,13741,2022
48742,33,-12487.0,6400665860,13877,2022
168,9,-718.0,6353012535,13809,2022
65151,33,-14900.0,6419504935,13877,2022
13479,31,-382.0,6367973442,13690,2022
37102,26,8966.0,6388770094,13796,2022
34114,4,-149.0,6386846064,13647,2022
27954,32,13430.0,6381532661,13742,2022
17153,6,-514.0,6371068810,13754,2022
568400,45,-6254.0,6333320940,13690,2021
574333,5,1948.0,6339095144,13379,2021
12949,11,549.0,6367461459,13754,2022
37301,26,-11392.0,6388833929,13809,2022
554463,34,-6194.0,6319954980,13690,2021
68773,19,-12605.0,6422443817,13894,2022
30591,10,3728.0,6383791080,13796,2022
4174,11,-3232.0,6358926537,13690,2022
24902,32,17704.0,6377990679,13748,2022
56957,33,-18506.0,6410501149,13796,2022
24609,41,23004.0,6377581275,13712,2022
563053,20,1580.0,6327910329,13690,2021
48022,4,178.0,6399846246,13894,2022
12246,20,6486.0,6366301241,13690,2022
569383,19,-10691.0,6334386248,13742,2021
48594,33,236.0,6400468684,13877,2022
30491,17,840.0,6383764646,13716,2022
578450,4,386.0,6345852413,13816,2021
31952,7,-561.0,6385129421,13748,2022
51184,7,326.0,6403635139,13877,2022
45156,13,659.0,6397312127,13379,2022
66619,3,302.0,6420848529,13613,2022
9631,3,-542.0,6363804381,13754,2022
558779,34,8063.0,6324503383,13804,2021
568383,28,-10446.0,6333320940,13690,2021
59724,4,-69.0,6413721571,13796,2022
61340,3,91.0,6415650409,13613,2022
571656,4,-345.0,6336455327,13796,2021
17814,2,135.0,6371413668,13796,2022
60109,22,7298.0,6413969599,13796,2022
555574,22,9540.0,6321592036,13690,2021
576784,2,52.0,6344109652,13816,2021
34884,1,0.0,6387169154,13796,2022
53173,24,6753.0,6406701148,13886,2022
553984,30,-19409.0,6319764080,13690,2021
578154,9,-2462.0,6345692639,13796,2021
566,37,0.0,6354988421,13690,2022
578142,33,10135.0,6345691958,13809,2021
12893,23,1097.0,6367227139,13741,2022
35840,15,-1083.0,6387634301,13877,2022
570576,32,-9793.0,6334979806,13690,2021
6247,2,-252.0,6360997620,13690,2022
33452,27,30771.0,6385957703,13877,2022
26573,2,91.0,6380156198,13754,2022
574070,33,-25421.0,6338631479,13816,2021
572502,18,-7185.0,6336881193,13379,2021
572384,51,-60439.0,6336734892,13379,2021
39490,37,11164.0,6390749863,13876,2022
554282,3,94.0,6319851226,13690,2021
40054,4,-1034.0,6391027601,13747,2022
41326,4,-282.0,6393063066,13877,2022
2266,18,4597.0,6356934270,13690,2022
580996,12,1069.0,6348381739,13690,2021
63591,16,2443.0,6417896671,13940,2022
27633,24,7958.0,6381263176,13742,2022
61496,20,6387.0,6415799299,13613,2022
53551,45,36902.0,6407133230,13894,2022
20468,9,590.0,6373744618,13379,2022
55895,42,22681.0,6409386878,13877,2022
10206,15,5384.0,6364047879,13690,2022
561538,19,-2401.0,6327027898,13762,2021
13672,10,763.0,6368088932,13690,2022
559333,21,-2475.0,6325070121,13762,2021
58969,38,8097.0,6412691777,13877,2022
12478,35,-6852.0,6366532519,13690,2022
32571,30,-19313.0,6385366310,13754,2022
566840,26,-8466.0,6331823670,13690,2021
37802,24,-11268.0,6389070626,13877,2022
69255,54,-57602.0,6422692874,13379,2022
571702,9,990.0,6336460186,13690,2021
563460,6,39.0,6328538441,13741,2021
38780,7,561.0,6390017781,13712,2022
566644,24,53.0,6331650110,13710,2021
14785,38,-14480.0,6369126868,13712,2022
60496,7,303.0,6414237056,13877,2022
47063,10,2538.0,6399216898,13877,2022
54286,14,484.0,6407514448,13877,2022
3618,36,18302.0,6358630388,13754,2022
26777,6,-1252.0,6380301703,13809,2022
569988,5,-162.0,6334779969,13816,2021
45231,24,-22555.0,6397390027,13379,2022
571545,14,-1304.0,6336413235,13816,2021
32204,18,2064.0,6385224131,13796,2022
45381,8,-1746.0,6397506442,13877,2022
42300,15,5782.0,6394221518,13712,2022
62944,14,-2093.0,6417304014,13613,2022
56203,8,2524.0,6409742125,13379,2022
41325,3,93.0,6393063066,13877,2022
557858,23,2977.0,6323594112,13690,2021
64195,9,1602.0,6418600090,13877,2022
578275,31,-24749.0,6345744515,13809,2021
46869,15,-1271.0,6399057720,13379,2022
578776,14,-1688.0,6345936515,13809,2021
43682,13,986.0,6395640905,13877,2022
63273,8,37.0,6417664205,13894,2022
45045,20,-2431.0,6397173342,13877,2022
560344,29,-10095.0,6325726789,13710,2021
564928,15,-4027.0,6330585349,13804,2021
581255,17,-479.0,6349331884,13809,2021
66616,36,-13573.0,6420815167,13894,2022
34453,4,97.0,6386970539,13647,2022
576136,4,263.0,6343087051,13690,2021
60095,8,325.0,6413969599,13796,2022
567377,20,2.0,6332771223,13796,2021
38849,16,3292.0,6390159170,13712,2022
19001,4,-395.0,6372657049,13748,2022
25077,31,-1770.0,6378120229,13809,2022
578244,35,17582.0,6345735778,13816,2021
39410,18,-3663.0,6390672811,13876,2022
567834,20,292.0,6333032750,13379,2021
67464,29,-21006.0,6421254985,13940,2022
579000,24,242.0,6346027202,13690,2021
34646,6,-381.0,6387057574,13748,2022
23838,18,2209.0,6376541990,13690,2022
574805,22,-8307.0,6340320861,13690,2021
573631,16,-814.0,6338416191,13690,2021
3407,4,452.0,6358557448,13809,2022
48956,20,0.0,6400893644,13877,2022
36425,23,-4693.0,6388326281,13741,2022
48745,36,-17468.0,6400665860,13877,2022
568977,58,-11771.0,6333794814,13738,2021
578036,4,300.0,6345241006,13690,2021
69834,21,387.0,6422955823,13940,2022
572027,29,-2694.0,6336567941,13796,2021
569729,2,72.0,6334669813,13690,2021
5996,32,-4159.0,6360742572,13738,2022
558274,21,-7021.0,6323992217,13690,2021
553946,37,-21594.0,6319724967,13762,2021
23696,8,-2367.0,6376444444,13690,2022
7968,21,2131.0,6362508065,13747,2022
567504,2,-10.0,6332872324,13809,2021
45600,4,-113.0,6397813699,13572,2022
576721,47,-5280.0,6344077789,13816,2021
16348,43,3447.0,6370112202,13690,2022
21639,34,-11774.0,6374764455,13690,2022
10825,8,-1129.0,6364770307,13710,2022
34848,2,71.0,6387156640,13877,2022
555871,26,-15883.0,6321807530,13762,2021
69325,33,20632.0,6422707247,13940,2022
66287,35,-16233.0,6420570067,13940,2022
576389,7,-404.0,6343916641,13809,2021
563739,47,-16190.0,6329223407,13690,2021
43700,31,-21330.0,6395640905,13877,2022
39462,9,-402.0,6390749863,13876,2022
4323,4,205.0,6359145433,13690,2022
51838,32,-20073.0,6404746683,13886,2022
567640,15,-2956.0,6332960739,13816,2021
31802,21,2398.0,6385074368,13647,2022
25785,11,2988.0,6378655447,13690,2022
16352,3,-80.0,6370113018,13379,2022
166858,9,2858.0,6491122520,14067,2022
93295,58,188.0,6442998842,13970,2022
102525,27,6151.0,6449343464,13985,2022
157866,20,-7622.0,6483895273,14052,2022
83925,15,6912.0,6435608703,13796,2022
162395,16,4233.0,6488149558,13877,2022
154941,43,-1737.0,6481461841,13754,2022
163960,2,-70.0,6489232706,14050,2022
170219,15,-1377.0,6493883842,14068,2022
152119,7,-425.0,6478861247,13877,2022
113311,12,-2490.0,6456110901,13980,2022
141856,38,9868.0,6470481125,14066,2022
124887,31,27193.0,6461017521,14022,2022
161938,7,-174.0,6488036971,13796,2022
71832,13,-553.0,6424583170,13877,2022
129080,15,3751.0,6462582387,13981,2022
92679,9,1071.0,6442675926,13877,2022
103489,1,100.0,6450633898,13896,2022
117623,13,-4361.0,6457868379,13940,2022
161790,31,-9228.0,6487969656,13754,2022
114660,47,17021.0,6456595965,13981,2022
101631,22,7152.0,6449001306,13972,2022
94774,32,-4384.0,6444146405,13896,2022
82551,10,184.0,6434495664,13877,2022
81026,19,1980.0,6433252739,13877,2022
111655,30,-713.0,6455121719,14015,2022
146148,16,2630.0,6474329631,13877,2022
101120,7,634.0,6448892762,13809,2022
156302,31,-16556.0,6482909767,14068,2022
131293,5,-558.0,6463437411,13940,2022
93128,33,18266.0,6442901176,13379,2022
83412,44,34173.0,6435301440,13940,2022
102689,28,-1374.0,6449452058,13940,2022
111413,21,-2290.0,6454958204,13940,2022
138509,14,6745.0,6467654618,14066,2022
77185,12,-97.0,6430604643,13954,2022
71175,7,688.0,6424228828,13940,2022
80998,23,2091.0,6433251538,13379,2022
137579,5,-235.0,6467568962,14066,2022
96496,35,-14103.0,6445270729,13940,2022
155790,1,0.0,6482124865,13877,2022
167391,18,9515.0,6491571672,14055,2022
112144,6,-1135.0,6455449530,13877,2022
101115,2,-112.0,6448892762,13809,2022
145485,5,-502.0,6473905270,13957,2022
169643,28,21457.0,6493080640,14055,2022
137873,22,563.0,6467572825,14066,2022
106937,6,42.0,6453008795,13940,2022
103334,22,19133.0,6450456906,13972,2022
86510,27,-8091.0,6437237475,13877,2022
111422,30,-6599.0,6454958204,13940,2022
96996,8,381.0,6445657742,13826,2022
98798,6,-1280.0,6446308882,13940,2022
78937,9,-1550.0,6431762419,13379,2022
127186,21,10274.0,6461960775,13980,2022
146269,33,-13831.0,6474427566,13877,2022
125197,3,-127.0,6461071650,13896,2022
90904,22,3467.0,6441047543,13896,2022
148906,6,-797.0,6477175244,13796,2022
170443,3,91.0,6494047802,14067,2022
85597,16,977.0,6436378760,13877,2022
148987,32,5583.0,6477188804,13877,2022
73911,30,-5976.0,6426434557,13877,2022
83189,31,-17607.0,6435123855,13379,2022
170565,14,-5271.0,6494219343,14067,2022
135457,9,586.0,6466006895,13952,2022
135544,54,3407.0,6466008626,13957,2022
152002,6,126.0,6478831426,14067,2022
78729,21,-8987.0,6431548639,13877,2022
162294,30,7753.0,6488111690,14041,2022
94569,1,0.0,6444134562,13796,2022
125920,2,-175.0,6461227196,13952,2022
160911,6,-232.0,6487063261,14068,2022
160470,31,14763.0,6486716870,14068,2022
78373,32,23896.0,6431298780,13877,2022
148452,16,1650.0,6477044720,13754,2022
110312,21,-3833.0,6454025331,13796,2022
125378,34,-406.0,6461105030,13981,2022
140307,10,1037.0,6469121551,14066,2022
122986,6,1611.0,6460672714,13572,2022
132458,1,0.0,6464127307,13940,2022
164595,5,580.0,6489512131,13796,2022
80151,32,-8225.0,6432719869,13877,2022
166953,15,-4187.0,6491214642,13924,2022
93954,21,-66.0,6443915677,13796,2022
120885,24,1429.0,6459634432,14022,2022
71467,34,-29878.0,6424398163,13877,2022
92632,19,3031.0,6442659730,13796,2022
88895,27,-8454.0,6438979222,13896,2022
170031,38,22192.0,6493520399,14071,2022
123275,19,2904.0,6460713280,13952,2022
165698,25,-4247.0,6490083112,13379,2022
147793,17,2746.0,6476186238,13877,2022
152669,55,-27249.0,6479683600,14051,2022
73145,14,-1469.0,6425942887,13939,2022
163369,25,4832.0,6488516262,13877,2022
118303,31,-9368.0,6458151365,13896,2022
161158,3,151.0,6487337389,14053,2022
