no,match_id,leagueid,key,value,data_year
206629,7617991659,16077,11266,1,2024
233834,7632884911,16406,7627,1,2024
226955,7629832334,15890,13538,128,2024
191271,7610940377,15898,14617,132,2024
189703,7610446788,16201,8100,131,2024
189585,7610392575,15898,19004,1,2024
239872,7634808984,16059,8891,130,2024
171483,7602213978,16233,6880,129,2024
240436,7635013812,16290,13808,128,2024
241708,7635557063,16343,6709,130,2024
202648,7616118071,16077,14748,128,2024
198197,7613532296,16059,10524,130,2024
263973,7640962586,16407,14649,132,2024
228015,7630467422,16274,10318,132,2024
261878,7640782073,16109,12948,131,2024
253933,7639109625,16109,7643,2,2024
220850,7625399329,16201,13816,128,2024
256277,7639779646,16409,13145,1,2024
210588,7619928780,16109,10338,128,2024
178739,7606582371,16248,13524,128,2024
214054,7621886257,15901,19266,1,2024
176534,7605720616,15898,19264,1,2024
259351,7640352197,16390,14763,130,2024
212860,7621303239,15899,19205,132,2024
232953,7632537395,16405,13810,3,2024
184041,7608604633,16059,13552,128,2024
238184,7634348504,16406,13816,132,2024
269637,7643038015,16059,14510,129,2024
188903,7610233962,16248,13669,128,2024
180661,7607348261,15901,7456,132,2024
239162,7634633697,16059,18716,129,2024
183845,7608489574,16248,12551,132,2024
215167,7622761633,16201,30366,131,2024
260878,7640730614,16390,10068,4,2024
247445,7637268232,16407,24675,1,2024
254668,7639482072,16390,10147,1,2024
204000,7616461641,16251,12947,130,2024
227159,7629894775,16338,13875,1,2024
187189,7609574529,16142,8645,2,2024
245613,7636394195,15901,12730,2,2024
188746,7610179340,16059,5241,128,2024
232586,7632454039,16406,19328,0,2024
245763,7636413598,16404,12945,131,2024
242682,7635979269,16406,14448,129,2024
263326,7640881899,16407,13811,130,2024
256585,7639910003,16404,22199,129,2024
241707,7635557063,16343,6671,130,2024
175059,7604515550,16248,9505,131,2024
264577,7641478529,15901,14273,1,2024
195476,7612299068,16201,17925,3,2024
247251,7637180466,16407,10133,1,2024
195977,7612533680,15898,17972,1,2024
244064,7636177489,16059,5925,131,2024
263655,7640920704,16390,7689,130,2024
245427,7636336350,16409,13081,130,2024
177545,7606179296,16077,28139,132,2024
182129,7607871629,16201,13816,132,2024
198456,7613710092,16201,17968,132,2024
266998,7642250913,16427,9772,4,2024
234835,7633078798,16408,12931,2,2024
193337,7611649821,16248,5162,2,2024
260477,7640659981,16390,10368,4,2024
184578,7608802325,16201,14277,128,2024
239231,7634637882,16059,17664,130,2024
219383,7624626576,16059,6431,129,2024
225459,7629336168,16349,14331,2,2024
195445,7612299068,16201,12784,1,2024
239792,7634785733,16408,7813,4,2024
185035,7608935188,16201,6694,4,2024
267846,7642532591,16349,7835,0,2024
196201,7612798625,16233,8645,4,2024
235028,7633124191,16408,23627,131,2024
224220,7628097393,15890,19231,130,2024
192006,7611181329,16233,8645,4,2024
190832,7610800301,16201,7987,1,2024
203789,7616347960,16077,24201,128,2024
249338,7637717880,16059,4454,1,2024
236807,7633614768,16405,8677,132,2024
249127,7637682548,16410,29329,132,2024
186178,7609292902,16201,24609,3,2024
195237,7612195805,16201,25535,3,2024
270216,7643074806,16390,5446,4,2024
189228,7610347128,16059,13682,129,2024
186930,7609492576,16201,7694,0,2024
206378,7617934676,16109,7385,132,2024
175475,7604869900,15898,7817,1,2024
171147,7602111161,16109,12536,3,2024
224078,7628014111,15890,13062,4,2024
208350,7619033614,16274,7756,3,2024
184705,7608811277,16201,8528,0,2024
245982,7636504560,16404,14245,128,2024
193922,7611776780,16059,19293,132,2024
216730,7623579605,15901,647,131,2024
222021,7626077463,16059,6762,130,2024
211207,7620177439,16338,7472,129,2024
235230,7633160448,16408,11998,130,2024
173072,7602747503,16059,8150,132,2024
269707,7643048897,16390,13454,1,2024
266669,7642185639,16290,13668,4,2024
193590,7611703304,15901,7794,132,2024
180940,7607426114,16201,13808,128,2024
244082,7636177489,16059,12540,130,2024
239844,7634785733,16408,18469,4,2024
204705,7616882903,16201,24923,0,2024
252220,7638471571,16290,7827,2,2024
184841,7608867500,16201,12606,2,2024
232184,7632248708,16343,23770,128,2024
226167,7629553149,16349,23452,1,2024
216734,7623579605,15901,7646,129,2024
367240,7679263418,15898,10172,132,2024
293677,7649858618,15901,27298,4,2024
302907,7653105559,16390,14915,3,2024
358248,7675712089,16109,7260,128,2024
284307,7647153272,16390,24910,4,2024
362777,7677625424,16483,10872,2,2024
355323,7674355784,15901,12998,128,2024
364342,7678127877,16525,19088,2,2024
370601,7680701451,16059,9740,130,2024
352501,7673131562,15901,10345,131,2024
313693,7656485800,16477,18605,3,2024
342238,7667832646,16059,7339,4,2024
325269,7659291489,16527,10368,3,2024
362320,7677437788,16059,18484,128,2024
272214,7643587966,16390,4088,4,2024
329462,7661132736,15901,9660,0,2024
293061,7649658893,16390,19168,0,2024
303871,7653833920,16390,12427,3,2024
318005,7657334833,16059,9475,132,2024
362172,7677397206,16443,19266,132,2024
315042,7656873994,16478,27298,2,2024
302013,7652769804,16274,28161,4,2024
295156,7650274801,15890,13772,3,2024
282933,7646594270,16390,9661,128,2024
281408,7646073979,16059,684,1,2024
312037,7655963178,16343,14445,129,2024
346530,7669825150,16483,6131,4,2024
301502,7652653452,16290,11998,4,2024
356684,7674794631,16483,8037,0,2024
331675,7662911973,15901,23451,130,2024
293510,7649817252,15901,28611,130,2024
283794,7646968687,16109,27158,131,2024
303071,7653242508,16390,8592,132,2024
311795,7655883659,15901,8334,132,2024
338891,7665874990,16483,17968,130,2024
277567,7644550469,15901,17762,2,2024
271557,7643518254,16390,11367,129,2024
281380,7646029532,16059,8680,2,2024
337961,7665433985,16483,7425,2,2024
296878,7650788414,16390,7732,2,2024
356172,7674609144,16483,24671,132,2024
367773,7679428305,16483,13123,3,2024
312526,7656176741,16477,7657,132,2024
301497,7652653452,16290,10530,128,2024
345867,7669531380,15901,7518,0,2024
370025,7680563989,16344,8141,131,2024
338255,7665564589,15901,13901,129,2024
307319,7654710095,16343,13807,1,2024
303716,7653786386,16390,7218,4,2024
286892,7647753770,16390,7581,128,2024
311804,7655883659,15901,14426,1,2024
297378,7650889564,16390,11903,130,2024
299180,7651797270,16390,17257,2,2024
279319,7645402938,15901,27298,132,2024
327568,7660164619,15901,23836,4,2024
346651,7669941032,16483,18978,2,2024
325579,7659372293,16527,11903,130,2024
291286,7649064942,16390,19168,128,2024
349288,7671151799,16483,7730,131,2024
370825,7680764949,15898,23127,1,2024
285979,7647517611,16390,12551,0,2024
349369,7671161457,15901,19004,128,2024
274293,7644036299,16390,8002,0,2024
283571,7646858951,16390,26423,3,2024
370947,7680865745,15898,12945,131,2024
335839,7664524974,15889,9220,132,2024
335926,7664560408,16483,13523,2,2024
352384,7673029767,16483,13872,3,2024
279111,7645251866,15901,10041,3,2024
362676,7677602405,15901,18444,130,2024
294951,7650227332,16390,12947,0,2024
326302,7659646188,16477,14964,1,2024
361293,7676914505,16483,6908,131,2024
360852,7676706865,15901,5168,1,2024
278755,7645076652,16390,7159,1,2024
348834,7671054604,16344,8005,128,2024
310694,7655615858,15901,4243,132,2024
325760,7659452871,16476,13818,2,2024
340689,7666899847,16343,6914,128,2024
323368,7658767809,16480,21998,131,2024
332840,7663645599,16483,13440,1,2024
364977,7678350358,15899,19164,0,2024
280533,7645889566,16059,12451,4,2024
367335,7679279383,16344,23096,3,2024
294336,7650063301,16390,14650,132,2024
321267,7658405913,16478,12190,128,2024
271849,7643545884,16390,13773,130,2024
293014,7649658893,16390,9667,129,2024
289277,7648716908,16390,13474,3,2024
370413,7680663678,16344,647,131,2024
323657,7658850927,15901,23519,131,2024
366080,7679039165,16059,6483,132,2024
348175,7670924375,16483,10699,130,2024
353051,7673395154,16483,11771,132,2024
273527,7643748545,16390,12845,1,2024
363751,7677838606,15898,22222,1,2024
318685,7657541943,16481,12451,1,2024
361540,7676997754,16483,13123,3,2024
334768,7664211822,15901,9692,130,2024
322891,7658669522,16481,13549,3,2024
283774,7646968687,16109,7341,130,2024
280935,7645962998,16390,11771,0,2024
366912,7679199376,16059,23755,129,2024
326225,7659642010,16527,27298,132,2024
305698,7654178178,16478,11426,130,2024
295044,7650237718,16390,13900,131,2024
307129,7654632634,16480,18073,132,2024
311448,7655759707,15901,5508,132,2024
314480,7656703647,16477,28610,2,2024
340230,7666686048,16483,9410,132,2024
341068,7667028466,16483,11771,131,2024
320615,7658214155,16476,9165,2,2024
316544,7657110741,16479,7578,0,2024
340258,7666686048,16483,18001,1,2024
285985,7647517611,16390,12941,4,2024
348475,7670985971,16344,6042,4,2024
301989,7652769804,16274,12530,2,2024
367064,7679231574,16483,9164,0,2024
348833,7671054604,16344,7466,0,2024
320837,7658270780,16476,27468,2,2024
317958,7657291169,15901,647,1,2024
333536,7663908395,16290,8557,0,2024
290717,7648986482,16390,9869,128,2024
368082,7679656977,16483,17968,130,2024
370741,7680761553,16059,7497,3,2024
360388,7676420996,15898,10097,4,2024
325642,7659429449,16477,8460,131,2024
326951,7660006816,16059,5533,0,2024
301779,7652716136,16390,22269,3,2024
312709,7656200458,16343,26795,2,2024
344258,7668711906,16483,26756,129,2024
350061,7671492156,15901,7262,131,2024
331924,7663000103,15889,8802,3,2024
364179,7678040321,16483,9962,129,2024
369016,7680136245,15899,10449,131,2024
366149,7679054008,16344,12433,128,2024
271706,7643540612,16390,8630,4,2024
325826,7659459294,16527,7667,0,2024
297127,7650857861,16390,14781,132,2024
320707,7658258421,16109,12951,4,2024
365813,7678953267,16443,13520,131,2024
319211,7657710784,16480,13152,1,2024
349124,7671111085,15901,19004,128,2024
300550,7652255862,16390,14967,0,2024
365533,7678809338,16109,18010,2,2024
313861,7656535945,16481,28558,1,2024
337484,7665271072,16483,13816,130,2024
334496,7664119475,16290,10699,132,2024
328336,7660470000,16527,18410,128,2024
317535,7657248244,15901,18410,1,2024
285601,7647463603,16059,9074,3,2024
291534,7649133872,16390,12540,128,2024
313331,7656397090,16251,19010,0,2024
337683,7665338653,15901,7033,128,2024
271664,7643538536,16390,13538,3,2024
369155,7680232984,16109,13855,4,2024
330973,7662666016,16527,19163,128,2024
304556,7653977405,16478,9944,130,2024
325284,7659291489,16527,13775,132,2024
357339,7675011198,16290,23755,1,2024
324991,7659206121,15901,7821,4,2024
280254,7645834153,16059,13551,128,2024
348404,7670942624,16059,22319,3,2024
312628,7656189326,15901,8644,4,2024
286584,7647621805,16290,10323,3,2024
348976,7671073284,16483,13167,131,2024
330873,7662662111,15889,9713,1,2024
295651,7650428257,15890,9100,128,2024
332334,7663094953,15889,5264,3,2024
351566,7672713177,15901,19004,132,2024
345538,7669408676,16059,13860,129,2024
367001,7679223833,16483,10297,0,2024
310013,7655508870,16479,8612,1,2024
275980,7644159695,16390,7723,0,2024
285584,7647463603,16059,6635,131,2024
360106,7676300686,15898,23755,130,2024
361722,7677044934,16483,29573,0,2024
288857,7648585826,16390,8557,128,2024
318196,7657363029,15901,27430,3,2024
360491,7676522218,16483,11461,4,2024
272775,7643622780,16390,13538,2,2024
293985,7649993750,16390,18250,132,2024
335266,7664392298,16483,18370,131,2024
353555,7673665325,15899,25354,131,2024
271185,7643478418,16390,14216,132,2024
295355,7650312481,15890,13143,129,2024
300948,7652433309,16059,13489,132,2024
295343,7650312481,15890,8754,1,2024
313275,7656387068,16477,19004,129,2024
336222,7664693971,16483,10147,4,2024
287777,7648153177,16390,5963,1,2024
306629,7654432155,15901,10386,131,2024
333834,7663940680,15901,18410,2,2024
326955,7660006816,16059,7393,4,2024
291271,7649064942,16390,12392,4,2024
289703,7648775574,16390,10349,0,2024
289585,7648763277,16059,14447,3,2024
339872,7666615711,16483,8644,0,2024
271483,7643486842,15901,23755,0,2024
340436,7666807197,16343,5969,128,2024
341708,7667347904,16483,14620,1,2024
302648,7652987848,16390,28536,4,2024
298197,7651205539,16390,26422,130,2024
363973,7677922942,16483,11998,2,2024
328015,7660351973,16059,5323,129,2024
361878,7677198524,16109,10344,2,2024
353933,7673886361,16109,10068,2,2024
320850,7658292538,16109,8684,131,2024
356277,7674669863,16274,23755,130,2024
310588,7655599580,16478,8269,129,2024
278739,7645057544,16390,19159,0,2024
314054,7656607023,16343,6833,128,2024
276534,7644197267,16390,9945,0,2024
359351,7676114192,16483,19325,129,2024
312860,7656283470,16480,14213,129,2024
332953,7663742149,15901,8190,130,2024
284041,7647107418,16390,8663,3,2024
338184,7665555828,16483,9611,0,2024
369637,7680460443,16059,8363,3,2024
288903,7648585826,16390,14620,2,2024
280661,7645918638,16059,7343,4,2024
339162,7666060932,15901,8967,0,2024
283845,7646972560,16390,14447,3,2024
315167,7656918499,16478,13818,132,2024
360878,7676775486,16483,4256,132,2024
347445,7670740066,16059,13552,129,2024
354668,7674140331,16519,13775,129,2024
304000,7653879979,16390,22204,132,2024
327159,7660046698,16059,19266,0,2024
287189,7647834008,16390,9166,2,2024
345613,7669451646,16059,8692,129,2024
288746,7648508870,16109,19004,4,2024
332586,7663151363,15889,9712,130,2024
345763,7669489674,16059,12939,129,2024
342682,7667917612,16059,23755,3,2024
363326,7677698753,15898,18718,2,2024
356585,7674722974,16344,18684,0,2024
341707,7667347904,16483,14619,1,2024
275059,7644094317,16390,23755,132,2024
364577,7678202171,16483,10167,0,2024
295476,7650376287,15890,19642,131,2024
347251,7670589209,16109,4794,130,2024
295977,7650567577,15890,5252,0,2024
344064,7668595877,16483,11997,129,2024
363655,7677794101,16483,13064,1,2024
345427,7669385723,16344,12191,132,2024
277545,7644533775,15819,684,131,2024
282129,7646275333,16390,12941,4,2024
298456,7651359818,16390,7420,129,2024
366998,7679223833,16483,10147,132,2024
334835,7664223622,16483,12427,132,2024
293337,7649674955,16390,12945,130,2024
360477,7676522218,16483,8630,2,2024
284578,7647243055,16390,13808,0,2024
339231,7666193873,16109,19004,132,2024
319383,7657781452,16481,19204,129,2024
325459,7659354875,16251,647,0,2024
295445,7650376287,15890,9536,130,2024
339792,7666566480,15901,23755,130,2024
285035,7647319152,16059,17628,130,2024
367846,7679538406,16483,8636,3,2024
296201,7650588791,15890,18481,4,2024
335028,7664277515,15901,24201,128,2024
324220,7658998362,16481,8644,2,2024
292006,7649219532,16390,12332,2,2024
290832,7648993435,16059,18445,2,2024
303789,7653804742,16109,14824,0,2024
349338,7671151799,16483,19468,132,2024
336807,7665065883,16248,26772,132,2024
349127,7671111085,15901,21985,2,2024
286178,7647541892,15901,12707,130,2024
295237,7650277940,16390,23770,131,2024
370216,7680599972,16344,19266,132,2024
289228,7648716908,16390,4911,2,2024
286930,7647753770,16390,13474,1,2024
306378,7654314027,16480,17976,2,2024
275475,7644132807,16390,28144,2,2024
271147,7643471795,15901,19004,2,2024
324078,7658946037,16343,12622,130,2024
308350,7654996999,16343,7781,1,2024
284705,7647260200,16059,17636,0,2024
345982,7669574489,16059,4476,128,2024
293922,7649939426,15901,23519,4,2024
316730,7657139423,16480,10192,1,2024
322021,7658529832,16479,8693,1,2024
311207,7655711420,16478,28166,2,2024
335230,7664392298,16483,7603,132,2024
273072,7643658496,16390,9261,1,2024
369707,7680478833,16059,13464,4,2024
366669,7679162602,15898,9211,3,2024
293590,7649831429,16390,647,128,2024
280940,7645962998,16390,12326,132,2024
344082,7668595877,16483,14714,130,2024
339844,7666597739,16059,23755,128,2024
304705,7654008437,16059,22203,3,2024
352220,7672992255,15898,9351,131,2024
284841,7647288824,16390,28114,132,2024
332184,7663063529,15901,669,128,2024
326167,7659642010,16527,7561,128,2024
316734,7657139423,16480,11889,132,2024
467240,7739115583,15901,18467,130,2024
393677,7694561659,15890,19112,1,2024
402907,7701298346,15899,10003,131,2024
458248,7734257155,16669,7490,2,2024
384307,7689318251,15898,19781,131,2024
462777,7736947300,16059,19283,2,2024
455323,7733456643,16665,14296,129,2024
464342,7737922508,15899,6004,128,2024
470601,7740718790,15899,13575,0,2024
452501,7731797545,16669,8692,1,2024
413693,7706551337,16518,23755,2,2024
442238,7726657703,16059,8630,2,2024
425269,7715272414,15901,24201,128,2024
462320,7736837182,16059,6728,128,2024
372214,7681831132,16443,12957,2,2024
429462,7718009592,16059,7614,128,2024
393061,7694200826,15890,10345,0,2024
403871,7701710708,16518,6514,130,2024
418005,7709837587,16290,27561,129,2024
462172,7736660990,16109,8025,3,2024
415042,7707664261,16290,12947,129,2024
402013,7700684073,16586,12538,3,2024
395156,7695979892,16109,29936,131,2024
382933,7688382319,16344,24675,131,2024
381408,7687489160,15898,647,128,2024
412037,7705484748,16443,19004,132,2024
446530,7728766863,16059,27523,2,2024
401502,7700536306,16059,9227,132,2024
456684,7733865863,15898,19465,2,2024
431675,7718769719,16059,8608,130,2024
393510,7694448155,15890,9673,4,2024
383794,7688870679,15901,13816,128,2024
403071,7701324274,16518,9197,4,2024
411795,7705440440,16586,13810,131,2024
438891,7724868984,16109,7756,131,2024
377567,7684837034,16109,4370,2,2024
371557,7681363863,15899,7385,131,2024
381380,7687280811,15898,25781,128,2024
437961,7724081574,15901,18434,131,2024
396878,7697191124,15890,13877,130,2024
456172,7733724566,16059,7229,1,2024
467773,7739506409,15899,12540,2,2024
412526,7705610920,16059,9712,1,2024
401497,7700536306,16059,8808,2,2024
445867,7728402654,16059,7112,2,2024
470025,7740415320,16669,9130,2,2024
438255,7724261278,16059,7709,3,2024
407319,7703120654,16518,13700,131,2024
403716,7701649950,16518,10188,0,2024
386892,7690608079,15899,6008,130,2024
411804,7705440440,16586,14620,4,2024
397378,7697820598,15899,10003,130,2024
399180,7699443041,15901,14508,128,2024
379319,7686151018,16483,8101,131,2024
427568,7716603570,16059,19004,132,2024
446651,7728843816,16059,9722,128,2024
425579,7715552818,16059,8583,0,2024
391286,7692684769,16059,7594,129,2024
449288,7730133537,16669,24899,0,2024
470825,7740874619,16635,13855,128,2024
385979,7689815584,16586,12467,131,2024
449369,7730134225,16669,26757,131,2024
374293,7682577562,15901,6076,130,2024
383571,7688602905,15898,6086,128,2024
470947,7740930837,16635,29587,1,2024
435839,7722662542,15901,18509,131,2024
435926,7722750968,15898,7014,4,2024
452384,7731736121,16669,11903,130,2024
379111,7686024382,16274,10330,0,2024
462676,7736943183,16669,10872,2,2024
394951,7695801420,15898,13929,1,2024
426302,7716291900,16059,10162,128,2024
461293,7735861567,16059,9241,0,2024
460852,7735608076,16669,14718,130,2024
378755,7685871060,15901,19881,0,2024
448834,7730065195,16059,13775,132,2024
410694,7704757666,16518,14618,131,2024
425760,7715623034,15901,23311,4,2024
440689,7725639222,15901,17257,132,2024
423368,7713259979,15901,5297,2,2024
432840,7720169390,16443,19266,132,2024
464977,7738283449,16059,19232,1,2024
380533,7686926505,16059,18465,131,2024
467335,7739164526,15899,7870,0,2024
394336,7694926107,15898,27447,3,2024
421267,7711751527,16059,23636,3,2024
371849,7681584612,15899,6781,2,2024
393014,7694154386,16109,7808,131,2024
389277,7691427199,15901,5281,128,2024
470413,7740620672,16669,6459,1,2024
423657,7713503673,15901,18296,1,2024
466080,7738557420,16669,5661,129,2024
448175,7729920379,16586,10148,0,2024
453051,7731985156,16534,18127,4,2024
373527,7682118404,16344,9680,3,2024
463751,7737323437,15901,27540,131,2024
418685,7710592024,16109,10025,3,2024
461540,7736087242,16059,7344,130,2024
434768,7722078738,16586,28139,3,2024
422891,7713002399,16443,10147,3,2024
383774,7688762413,15898,27298,3,2024
380935,7687066777,16344,6142,3,2024
466912,7738903239,16059,12625,129,2024
426225,7716116360,16109,6658,4,2024
405698,7702250485,16059,10297,130,2024
395044,7695899795,15898,7596,2,2024
407129,7703003837,16518,14969,1,2024
411448,7705347122,16059,8112,130,2024
414480,7707318221,16443,13767,131,2024
440230,7725468797,16591,23755,2,2024
441068,7725855436,15898,14915,1,2024
420615,7711311664,16059,7645,130,2024
416544,7709045287,16059,18142,3,2024
440258,7725491349,16586,11438,1,2024
385985,7689815584,16586,13013,3,2024
448475,7729984569,16059,12714,2,2024
401989,7700684073,16586,7702,2,2024
467064,7738958681,16669,19645,3,2024
448833,7730065195,16059,13490,132,2024
420837,7711512501,15898,6320,0,2024
417958,7709837587,16290,10172,131,2024
433536,7721240371,15898,4388,2,2024
390717,7692534859,16059,7393,131,2024
468082,7739752460,16059,4644,2,2024
470741,7740793495,15899,10376,128,2024
460388,7735451060,15901,13775,0,2024
425642,7715583261,15898,8757,1,2024
426951,7716472947,16059,4833,128,2024
401779,7700636218,16518,10070,2,2024
412709,7705666564,16059,18684,3,2024
444258,7727490803,15901,6332,2,2024
450061,7730412491,15901,10157,4,2024
431924,7718902878,15898,11642,4,2024
464179,7737640277,15901,9013,2,2024
469016,7739973999,16312,602,129,2024
466149,7738557420,16669,28556,129,2024
371706,7681449074,15899,26780,1,2024
425826,7715661801,16059,18612,2,2024
397127,7697422573,16290,9403,128,2024
420707,7711357425,16059,5446,2,2024
465813,7738479115,16059,10297,2,2024
419211,7710820487,16109,5009,3,2024
449124,7730109791,16059,10297,130,2024
400550,7700114041,16109,7647,130,2024
465533,7738431210,16669,13698,1,2024
413861,7706776644,16518,9130,2,2024
437484,7723817166,15898,28141,3,2024
434496,7721973005,16059,17971,3,2024
428336,7716979372,15901,24201,0,2024
417535,7709437276,16586,12465,1,2024
385601,7689751361,16059,5885,128,2024
391534,7692780788,16059,10524,130,2024
413331,7706257513,15901,9744,2,2024
437683,7723895005,15898,10009,128,2024
371664,7681449074,15899,12290,130,2024
469155,7740008403,16312,8636,2,2024
430973,7718344788,16059,10297,128,2024
404556,7702034065,16059,7779,129,2024
425284,7715283780,16059,6876,130,2024
457339,7734053204,16274,24201,2,2024
424991,7715066528,16059,8208,131,2024
380254,7686812463,16059,6182,2,2024
448404,7729982179,16059,5086,2,2024
412628,7705653145,15901,9788,1,2024
386584,7690114562,15898,25782,0,2024
448976,7730072056,16669,12306,1,2024
430873,7718328330,16591,9696,132,2024
395651,7696471919,16586,5084,2,2024
432334,7719579896,16109,6402,4,2024
451566,7731007939,15901,13131,1,2024
445538,7728312074,16059,7533,4,2024
467001,7738918129,15901,24675,0,2024
410013,7704117144,16518,11461,4,2024
375980,7683846364,15901,26279,4,2024
385584,7689741178,16344,19266,0,2024
460106,7735361893,16669,12568,2,2024
461722,7736257336,15901,13816,132,2024
388857,7691273124,16586,5412,129,2024
418196,7710095633,16290,12324,130,2024
460491,7735467596,16669,12324,129,2024
372775,7681955181,16344,11341,1,2024
393985,7694662649,16586,17967,2,2024
435266,7722365590,15901,5050,131,2024
453555,7732172656,16534,13810,4,2024
371185,7681024952,16483,14451,0,2024
395355,7696116083,15899,28560,2,2024
400948,7700353363,16443,19266,4,2024
395343,7696116083,15899,19303,128,2024
413275,7706202114,16518,18463,131,2024
436222,7723027238,15898,7559,0,2024
387777,7691021337,16059,8809,129,2024
406629,7702770357,15901,9712,128,2024
433834,7721563087,16109,12496,132,2024
426955,7716472947,16059,6908,0,2024
391271,7692663944,16586,19642,2,2024
389703,7691904306,15898,6043,132,2024
389585,7691807464,15898,18133,129,2024
439872,7725390626,16586,6914,129,2024
371483,7681279327,15899,6976,129,2024
440436,7725554164,16059,13551,129,2024
441708,7726329904,15898,8636,132,2024
402648,7701053090,16518,9067,0,2024
398197,7698640893,15901,27298,132,2024
463973,7737484333,15901,684,1,2024
428015,7716796011,15898,11642,1,2024
461878,7736487382,15899,13327,130,2024
453933,7732370435,16669,12306,130,2024
420850,7711512501,15898,9211,131,2024
456277,7733772830,16669,9830,1,2024
410588,7704685513,15901,647,132,2024
378739,7685871015,16274,17778,4,2024
414054,7706880000,16518,9217,132,2024
376534,7684122701,16290,17924,132,2024
459351,7734755119,15901,13816,129,2024
412860,7705756867,15901,24899,130,2024
432953,7720283661,15901,8627,131,2024
384041,7689145576,15898,18613,3,2024
438184,7724228724,15898,10028,0,2024
469637,7740167896,16669,19562,0,2024
388903,7691273124,16586,17998,128,2024
380661,7686974386,16344,12433,3,2024
439162,7725147588,16059,4653,132,2024
383845,7688910316,15898,28139,0,2024
415167,7707751863,16518,25537,0,2024
460878,7735659984,15901,5282,128,2024
447445,7729238275,15901,14487,4,2024
454668,7732688381,16669,23452,128,2024
404000,7701721032,16518,23099,2,2024
427159,7716508168,16059,5449,1,2024
387189,7690729856,15898,13081,0,2024
445613,7728324766,15901,6115,132,2024
388746,7691246559,15901,22824,128,2024
432586,7719969870,16443,9695,2,2024
445763,7728358209,16059,7647,129,2024
442682,7726766227,16059,22204,130,2024
463326,7737098996,15901,13816,128,2024
456585,7733831437,16059,9716,132,2024
441707,7726329904,15898,8326,2,2024
375059,7683083220,15899,25598,128,2024
464577,7738010106,15899,19205,131,2024
395476,7696358658,16059,18162,2,2024
447251,7729087454,16059,29587,129,2024
395977,7696561641,15890,21988,3,2024
444064,7727353721,15898,27298,1,2024
463655,7737308867,16059,6642,1,2024
445427,7728303605,16586,6371,129,2024
377545,7684790310,15899,23216,131,2024
382129,7688014871,15899,4923,2,2024
398456,7698741421,16059,4697,132,2024
466998,7738918129,15901,19004,0,2024
434835,7722150003,16591,25314,4,2024
393337,7694368861,15890,17664,132,2024
460477,7735467596,16669,9693,1,2024
384578,7689457411,15899,14218,3,2024
439231,7725157696,16443,11384,2,2024
419383,7710865731,15889,12920,3,2024
425459,7715446234,16059,8598,132,2024
395445,7696358658,16059,5366,0,2024
439792,7725348470,15901,11154,2,2024
385035,7689646072,16059,5446,132,2024
467846,7739562477,16635,13670,2,2024
396201,7696684955,15890,9170,0,2024
435028,7722203426,16591,9794,1,2024
424220,7714178496,15898,8069,1,2024
392006,7693220167,15898,6992,0,2024
390832,7692549976,16059,7110,132,2024
403789,7701650894,16518,8070,0,2024
449338,7730134225,16669,13529,132,2024
436807,7723647688,16059,9717,4,2024
449127,7730109791,16059,12322,132,2024
386178,7689874349,16344,7494,0,2024
395237,7696058506,16109,4514,4,2024
470216,7740519071,16669,13334,131,2024
389228,7691406966,15898,12190,1,2024
386930,7690608079,15899,18408,2,2024
406378,7702644507,16518,6465,3,2024
375475,7683590914,15901,12412,1,2024
371147,7681024952,16483,9041,132,2024
424078,7713958967,15898,13857,1,2024
408350,7703674950,16059,7504,4,2024
384705,7689507882,16109,13857,129,2024
445982,7728453042,15898,10193,3,2024
393922,7694646264,16290,25604,128,2024
416730,7709147188,16586,12923,131,2024
422021,7712562363,16109,7385,4,2024
411207,7705151026,16109,19266,132,2024
435230,7722349605,16274,12998,132,2024
373072,7682025656,16059,4865,128,2024
469707,7740211869,16059,9722,1,2024
466669,7738740586,15901,10653,2,2024
393590,7694480273,16586,29587,130,2024
380940,7687066777,16344,7660,131,2024
444082,7727369351,16059,7339,130,2024
439844,7725377953,16059,9465,131,2024
404705,7702051192,16586,12427,1,2024
452220,7731727720,16665,647,132,2024
384841,7689593536,16059,8993,129,2024
432184,7719375522,16109,13856,129,2024
426167,7715989130,16109,29587,130,2024
416734,7709147188,16586,13333,132,2024
567240,7791181116,16635,27127,132,2024
493677,7753450089,15922,8934,131,2024
502907,7761340227,16059,27523,0,2024
558248,7787621099,16635,18086,130,2024
484307,7748052488,16059,14553,1,2024
562777,7789596490,16059,5266,128,2024
555323,7786091278,16843,27553,3,2024
564342,7789908100,16059,5736,3,2024
570601,7792260095,15901,27298,131,2024
552501,7783458038,16635,8150,2,2024
513693,7765458422,16740,10163,4,2024
542238,7778110876,16814,14993,4,2024
525269,7770631891,16740,8383,0,2024
562320,7789425752,16635,5922,2,2024
472214,7741373678,16059,19272,0,2024
529462,7772866410,16740,14992,3,2024
493061,7753153954,16059,19275,128,2024
503871,7762027678,15899,9532,131,2024
518005,7766530656,16059,29587,2,2024
562172,7789396417,16635,7673,128,2024
515042,7765883798,16740,18546,1,2024
502013,7760843287,16730,10402,1,2024
495156,7755049184,16635,10344,128,2024
482933,7747396838,16632,14974,130,2024
481408,7746803583,16632,9626,0,2024
512037,7765202292,16740,13757,3,2024
546530,7779879998,16814,25781,2,2024
